mmsi,country_name,Search,Manual Label,Notes,Person,nn_times_classified_all,nn_number_max_labels_all,nn_average_length_all,nn_max_label_all,nn_max_score_all,nn_max_label_fishing_all,nn_max_fishing_score_all,nn_max_sublabel_all,nn_max_sub_score_all,nn_max_sublabel_fishing_all,nn_max_sub_fishing_score_all,positions,active_positions,active_hours,fishing_points,num_A,num_B,iso3,,average_length,avg_num_distinct_lengths,avg_width,number_valid_length_messages,gap_hours,num_gaps,training_label,training_sublabel,training_length,training_listsources,spoofing_hours,num_overlapping_segs,fishing_fraction
367619920,United States,https://www.google.com/search?q=mmsi%20367619920,Tug,,VL,5,1,19.011157417297362,Tug_Pilot,0.9976091384887695,Trawlers,4.7028578609165093E-8,Tug,0.9983299851417542,Trawlers,7.742102468011324E-8,19320,8208,2540.128333333335,16,728,0,USA,,23.0,1.0,10.000390015600624,7692,,,,,,,,,0.001949317738791423
367514670,United States,https://www.google.com/search?q=mmsi%20367514670,Tug,,VL,3,1,15.99938710530599,Tug_Pilot,0.9975289702415466,Trawlers,1.3684652628853655E-6,Tug,0.9292065699895223,Trawlers,2.3065771112366442E-6,23467,9631,9404.107916666671,0,4031,0,USA,,19.0,1.0,8.0,2770,,,,,,,1296.1155555555556,2,0.0
366961070,United States,https://www.google.com/search?q=mmsi%20366961070,Tug,,VL,9,1,14.45592090818617,Tug_Pilot,0.9974277218182882,Trawlers,1.383502418461635E-7,Tug,0.9976645178265042,Trawlers,2.0405602774165033E-7,7224,1109,403.609027777778,0,253,0,USA,,17.0,1.0,7.001186239620403,2529,,,,,,,,,0.0
367003590,United States,https://www.google.com/search?q=mmsi%20367003590,Tug,"reported as fishing, looks like tug",VL,8,1,14.343281984329224,Tug_Pilot,0.9966508373618126,Trawlers,5.076062481249033E-7,Tug,0.9967223703861237,Trawlers,5.897411840859526E-7,27879,15994,10534.322083333336,0,723,0,USA,,15.0,1.0,10.0,5835,,,,,,,323.1669444444444,12,0.0
367397090,United States,https://www.google.com/search?q=mmsi%20367397090,Passenger,ferry,VL,9,1,15.108627849155003,Passenger,0.9963979985978868,Trawlers,2.515533349002527E-6,Sailing,0.9089630643526713,Pots_and_traps,7.44190088782669E-5,58213,40216,11295.751250000003,0,6729,0,USA,,20.0,1.0,6.0,52159,,,,,,,3324.6313888888885,36,0.0
366963830,United States,https://www.google.com/search?q=mmsi%20366963830,no_idea_what_it_is,tug or fishing - conflicting info,VL,8,1,14.749338269233704,Tug_Pilot,0.9963503405451775,Purse_seines,5.850394200451747E-6,Tug,0.9902622252702713,Purse_seines,7.321145142347163E-6,9025,3954,2322.382916666665,0,222,0,USA,,20.0,1.0,8.996138996138995,518,,,,,,,,,0.0
367484250,United States,https://www.google.com/search?q=mmsi%20367484250,Tug,,VL,9,1,14.651633315616184,Tug_Pilot,0.9955266846550835,Trawlers,6.557156507029186E-7,Tug,0.9963330626487732,Trawlers,7.557436710881049E-7,7756,2013,2226.034166666667,39,1660,0,USA,,26.0,1.0,7.0,2121,,,,,,,3.6438888888888887,5,0.019374068554396422
369999000,United States,https://www.google.com/search?q=mmsi%20369999000,dredger,,VL,4,1,28.294761657714844,Tug_Pilot,0.9952397793531418,Trawlers,1.1218409308607312E-7,Tug,0.9964107722043991,Trawlers,2.270185129795571E-7,32805,8186,6243.103472222225,0,6669,0,USA,,124.0,1.0,17.0,18725,,,,,,,,,0.0
366963860,United States,https://www.google.com/search?q=mmsi%20366963860,Tug,,VL,8,1,15.763221859931946,Tug_Pilot,0.9950883015990257,Trawlers,2.181608253493117E-7,Tug,0.9699179902672768,Purse_seines,7.430195698709952E-7,20744,10550,6929.825555555556,0,606,0,USA,,22.0,1.0,8.0,3743,,,,,,,,,0.0
366701650,United States,https://www.google.com/search?q=mmsi%20366701650,Passenger,,VL,3,1,24.629727363586426,Tug_Pilot,0.9950493772824606,Trawlers,1.0065352155900579E-5,Tug,0.9952782988548279,Purse_seines,8.624402238884462E-6,2162,1355,612.1834722222221,0,40,0,USA,,13.0,1.0,6.0,74,,,,,,,,,0.0
367004840,United States,https://www.google.com/search?q=mmsi%20367004840,Tug,,VL,6,1,8.509074608484903,Tug_Pilot,0.994380901257197,Trawlers,5.73910771304679E-7,Tug,0.9937815566857656,Squid,5.383436340507716E-7,19195,8846,6541.382916666667,12,1280,0,USA,,13.0,1.0,8.0,8085,,,,,,,3.4266666666666667,2,0.0013565453312231518
367472940,United States,https://www.google.com/search?q=mmsi%20367472940,Tug,,VL,9,1,23.972706476847332,Tug_Pilot,0.9933257235421075,Trawlers,1.03714334620145E-6,Tug,0.9946582118670145,Trawlers,5.7449375247342E-7,28245,19812,10886.431249999994,0,3470,0,USA,,47.0,1.0,10.137899543378996,9859,,,,,,,294.16249999999997,2,0.0
367637970,United States,https://www.google.com/search?q=mmsi%20367637970,Tug,,VL,4,1,18.402886867523193,Tug_Pilot,0.9932651817798615,Trawlers,1.402269451666882E-7,Tug,0.9950894564390182,Trawlers,1.307941941419699E-7,10251,2253,793.7293055555546,35,1046,0,USA,,13.785464581416743,3.0,6.466237350505979,5435,,,,,,,,,0.015534842432312472
367665350,United States,https://www.google.com/search?q=mmsi%20367665350,unknown_fishing,,VL,2,1,12.208311557769775,Tug_Pilot,0.9927867949008942,Trawlers,1.4496767164473567E-6,Tug,0.9574133157730103,Pots_and_traps,3.984832730452581E-6,4452,1302,1727.8193055555555,0,1139,0,USA,,20.0,1.0,8.0,18,,,,,,,,,0.0
338157054,United States,https://www.google.com/search?q=mmsi%20338157054,unknown_fishing,,VL,1,1,16.54025650024414,Passenger,0.9925745725631714,Trawlers,3.470160663709976E-5,Sailing,0.9890895485877991,Trawlers,8.47069823066704E-5,17699,11846,7602.796805555555,76,0,0,USA,,,,,,,,,,,,896.8419444444445,1,0.006415667735944623
338172719,United States,https://www.google.com/search?q=mmsi%20338172719,multi-purpose,,VL,1,1,14.590604782104492,Passenger,0.9922005534172058,Trawlers,0.0011930097825825214,Sailing,0.9748700857162476,Trawlers,0.0036069024354219437,13035,1228,2122.8037499999996,77,0,0,USA,,19.0,1.0,6.0,6850,,,,,,,236.15055555555554,1,0.06270358306188925
367597660,United States,https://www.google.com/search?q=mmsi%20367597660,Tug,,VL,1,1,15.728975296020508,Tug_Pilot,0.9917864203453064,Trawlers,2.0884729678982694E-7,Tug,0.6519879698753357,Purse_seines,1.5638571539966506E-6,2675,1262,828.6179166666668,0,582,0,USA,,,,,,,,,,,,,,0.0
367114980,United States,https://www.google.com/search?q=mmsi%20367114980,unknown_fishing,,VL,1,1,28.042098999023438,Passenger,0.9913673996925354,Trawlers,1.1625415936578065E-6,Sailing,0.9004479050636292,Trawlers,1.8422633729642257E-5,7012,3579,2767.985138888882,253,7012,0,USA,,25.0,1.0,14.0,597,,,,,,,,,0.07069013690975133
367004510,United States,https://www.google.com/search?q=mmsi%20367004510,Tug,,VL,6,1,16.5883363087972,Tug_Pilot,0.9912552535533905,Trawlers,3.690686924221846E-7,Tug,0.99265123407046,Trawlers,6.684215549945804E-7,3202,1222,1295.5076388888883,0,466,0,USA,,41.274836838288614,2.0,10.891225525743293,1379,,,,,,,,,0.0
367620180,United States,https://www.google.com/search?q=mmsi%20367620180,Tug,,VL,5,1,15.240328598022462,Tug_Pilot,0.9911740541458129,Squid,6.254846985243034E-7,Tug,0.9894552826881409,Squid,1.7327642684250578E-6,12386,4014,1810.9488888888898,48,790,0,USA,,22.0,1.0,8.0,5443,,,,,,,129.57222222222225,11,0.01195814648729447
367618990,United States,https://www.google.com/search?q=mmsi%20367618990,Tug,,VL,5,1,25.646730995178224,Tug_Pilot,0.990816307067871,Trawlers,1.5166077309503035E-6,Tug,0.9922255277633667,Trawlers,2.7665784628039257E-6,27790,13835,6255.955416666662,0,1954,0,USA,,43.0,1.0,13.0,12281,,,,,,,7.70888888888889,4,0.0
367556370,United States,https://www.google.com/search?q=mmsi%20367556370,Tug,,VL,5,1,13.730086135864259,Tug_Pilot,0.9900647521018981,Trawlers,2.044034148288021E-7,Tug,0.991704773902893,Trawlers,3.015326345195968E-7,14154,8048,6117.197638888886,0,903,0,USA,,21.0,1.0,9.0,3463,,,,,,,,,0.0
367053590,United States,https://www.google.com/search?q=mmsi%20367053590,Tug,,VL,9,1,18.343732833862305,Tug_Pilot,0.9896321958965726,Trawlers,1.2756088427767764E-6,Tug,0.9415751695632935,Pots_and_traps,4.073659054625188E-6,8392,5417,4155.819166666667,0,264,0,USA,,22.0,1.0,10.0,1954,,,,,,,,,0.0
367556140,United States,https://www.google.com/search?q=mmsi%20367556140,Tug,,VL,8,1,19.361865758895874,Tug_Pilot,0.9892626777291298,Trawlers,1.3195741976890218E-6,Tug,0.9562793225049973,Purse_seines,3.67556601332808E-6,32841,18434,12382.427499999994,0,1589,0,USA,,19.0,1.0,9.0,23115,,,,,,,2325.9069444444444,3,0.0
367386890,United States,https://www.google.com/search?q=mmsi%20367386890,Passenger,according to Marrine traffic - fishing ,VL,1,1,11.48902702331543,Tug_Pilot,0.9889429807662964,Fixed_gear,5.316758761182427E-4,Pilot,0.9997071623802185,Set_longlines,6.270649919315474E-6,2274,1307,1723.2934722222221,0,66,0,USA,,19.0,1.0,6.0,873,,,,,,,,,0.0
338114878,United States,https://www.google.com/search?q=mmsi%20338114878,unknown_fishing,,VL,1,1,26.59793472290039,Passenger,0.9888368844985962,Purse_seines,4.791985247720731E-6,Sailing,0.7755405306816101,Purse_seines,2.862920518964529E-4,1793,1728,1272.5081944444446,62,1326,0,USA,,,,,,299.76444444444445,4,,,,,,,0.03587962962962963
367526640,United States,https://www.google.com/search?q=mmsi%20367526640,Passenger,,VL,1,1,30.674938201904297,Passenger,0.9888113737106323,Purse_seines,6.388554083969211E-6,Sailing,0.8575433492660522,Purse_seines,2.545924799051136E-4,5831,4358,1831.6654166666672,253,0,0,USA,,,,,,,,,,,,,,0.058054153281321706
367143710,United States,https://www.google.com/search?q=mmsi%20367143710,Tug,,VL,9,1,17.86860990524292,Tug_Pilot,0.9885125292672051,Trawlers,1.9846033275735577E-6,Tug,0.9893332719802856,Trawlers,1.1417009857735544E-6,30673,19930,18482.67458333333,0,4001,0,USA,,50.0,1.0,20.0,11378,,,,,,,3.0808333333333335,3,0.0
367004940,United States,https://www.google.com/search?q=mmsi%20367004940,Tug,,VL,9,1,10.520839744144016,Tug_Pilot,0.9881707098748949,Trawlers,4.1600428783243143E-7,Tug,0.9897304442193773,Trawlers,1.0576267868896612E-6,7599,4855,2485.615694444444,0,58,0,USA,,22.0,1.0,9.0,144,,,,,,,751.4611111111111,3,0.0
366736360,United States,https://www.google.com/search?q=mmsi%20366736360,longline - don't know if set or longline,,VL,1,1,18.398456573486328,Passenger,0.9880088567733765,Trawlers,9.96061135083437E-6,Sailing,0.9659866690635681,Trawlers,5.354935638024472E-5,40505,35590,5103.390972222225,276,4350,0,USA,,,,,,,,,,,,,,0.007754987355998876
367189630,United States,https://www.google.com/search?q=mmsi%20367189630,Tug,,VL,8,1,18.465348482131958,Tug_Pilot,0.9871986880898476,Trawlers,9.648841745590886E-7,Tug,0.9785643368959427,Trawlers,2.6997880127055396E-6,27636,13273,8274.26458333333,0,2457,0,USA,,19.0,1.0,8.0,22009,,,,,,,212.56083333333333,3,0.0
367192880,United States,https://www.google.com/search?q=mmsi%20367192880,Passenger,listed as recreational ,VL,2,1,34.93246650695801,Passenger,0.986445277929306,Trawlers,1.244049130377789E-6,Sailing,0.6654386073350906,Trawlers,8.116322533169296E-5,68106,56565,14263.625277777783,369,12167,0,USA,,34.51192683044545,4.75,4.55630847811422,47645,480.80055555555555,8,,,,,,,0.0065234685759745425
367413040,United States,https://www.google.com/search?q=mmsi%20367413040,unknown_fishing,,VL,3,1,24.233591715494793,Tug_Pilot,0.9863780736923218,Fixed_gear,1.402126609188296E-6,Pilot,0.9885414640108744,Purse_seines,5.204636863709311E-7,24984,16831,2919.3361111111067,0,138,0,USA,,14.0,1.0,5.0,11378,,,,,,,1.8966666666666665,2,0.0
366970070,United States,https://www.google.com/search?q=mmsi%20366970070,Tug,,VL,9,1,12.361198796166313,Tug_Pilot,0.986346059375339,Trawlers,3.126100710022012E-7,Tug,0.9873324500189887,Trawlers,5.754665939328163E-7,22300,7210,1825.039305555555,89,786,0,USA,,19.0,1.0,7.0,9318,,,,,,,,,0.012343966712898752
367481970,United States,https://www.google.com/search?q=mmsi%20367481970,unknown_fishing,,VL,1,1,9.784751892089844,Passenger,0.9832772016525269,Fixed_gear,0.007405468262732029,Sailing,0.920505166053772,Pots_and_traps,0.060998886823654175,11710,2309,401.41111111111076,0,0,0,USA,,10.0,1.0,4.0,3572,,,,,,,,,0.0
367693630,United States,https://www.google.com/search?q=mmsi%20367693630,Passenger,yacht,VL,1,1,62.507755279541016,Passenger,0.9807674288749695,Purse_seines,3.7378392789833015E-6,Sailing,0.5393134951591492,Purse_seines,5.886219441890717E-4,28936,12948,2965.5999999999954,15,15440,0,USA,,38.0,1.0,8.0,7112,,,,,,,,,0.0011584800741427247
367560930,United States,https://www.google.com/search?q=mmsi%20367560930,Tug,,VL,7,1,22.032298360552108,Tug_Pilot,0.9803593839917865,Trawlers,1.6783836200216585E-7,Tug,0.9840161630085537,Trawlers,3.7481583132452964E-7,23763,5315,1780.010833333333,17,129,0,USA,,32.0,1.0,9.0,12704,,,,,,,1.6405555555555555,1,0.003198494825964252
367561870,United States,https://www.google.com/search?q=mmsi%20367561870,Tug,,VL,7,1,21.92677743094308,Tug_Pilot,0.9792850358145577,Trawlers,1.3752947590285813E-7,Tug,0.9909387486321586,Trawlers,9.694162328433009E-8,47053,22454,11139.27722222222,65,2215,0,USA,,28.00725542955987,2.0,11.0,13443,,,,,,,238.8563888888889,14,0.002894807161307562
367694590,United States,https://www.google.com/search?q=mmsi%20367694590,Tug,,VL,1,1,13.343154907226562,Tug_Pilot,0.9786894917488098,Fixed_gear,4.360870298114605E-5,Pilot,0.6752228736877441,Pots_and_traps,4.405670551932417E-5,9063,1841,1518.4613888888885,0,1091,0,USA,,13.0,1.0,8.0,3013,,,,,,,,,0.0
367640680,United States,https://www.google.com/search?q=mmsi%20367640680,Tug,,VL,4,1,17.278987884521484,Tug_Pilot,0.978092834353447,Trawlers,2.9925173405942473E-7,Tug,0.9804945439100266,Trawlers,2.2525948217833047E-7,18087,6838,1143.6077777777778,29,1196,0,USA,,20.033221065523577,3.0,9.0,13064,,,,,,,14645.726111111111,4,0.004241006142146827
367299090,United States,https://www.google.com/search?q=mmsi%20367299090,Passenger,,VL,1,1,15.191219329833984,Passenger,0.9773398041725159,Trawlers,0.0015560041647404432,Sailing,0.89080810546875,Pots_and_traps,0.04685244336724281,2424,1189,644.9191666666668,0,169,0,USA,,12.0,1.0,5.0,1732,,,,,,,,,0.0
338132722,United States,https://www.google.com/search?q=mmsi%20338132722,no_idea_what_it_is,only marrine traffic data,VL,1,1,38.295162200927734,Passenger,0.9747560024261475,Trawlers,5.320129566825926E-4,Sailing,0.8443529009819031,Trawlers,0.002532301237806678,17479,2148,1803.3815277777776,10,536,0,USA,,,,,,279.2033333333334,4,,,,,,,0.004655493482309125
367010460,United States,https://www.google.com/search?q=mmsi%20367010460,Passenger,yacht,VL,1,1,28.281871795654297,Passenger,0.9733753204345703,Trawlers,1.4142192412691657E-5,Sailing,0.6010040044784546,Trawlers,4.8364175017923117E-4,39969,9923,2650.2229166666657,81,4778,0,USA,,20.0,1.0,0.0,20836,778.7947222222223,7,,,,,,,0.008162853975612214
338101692,United States,https://www.google.com/search?q=mmsi%20338101692,no_idea_what_it_is,not enouth info,VL,1,1,6.599062442779541,Tug_Pilot,0.9729757905006409,Fixed_gear,2.554111779318191E-5,Pilot,0.9999452829360962,Pots_and_traps,6.286324151005829E-6,2501,2147,2538.833888888889,7,296,0,USA,,10.0,1.0,4.0,689,,,,,,,,,0.0032603632976245926
367000960,United States,https://www.google.com/search?q=mmsi%20367000960,Tug,,VL,9,1,13.67336130142212,Tug_Pilot,0.9726135068469577,Trawlers,6.746596375142547E-7,Tug,0.9728231694963243,Trawlers,6.964404860479753E-7,22283,7797,2394.9502777777766,18,227,0,USA,,28.0,1.0,12.0,12654,,,,,,,19.12638888888889,1,0.002308580223162755
367694650,United States,https://www.google.com/search?q=mmsi%20367694650,no_idea_what_it_is,,VL,2,1,16.420673370361328,Tug_Pilot,0.9722074866294861,Fixed_gear,3.9347746678686235E-5,Pilot,0.8670125007629395,Pots_and_traps,7.125177307898412E-5,7931,2137,1376.2931944444445,0,557,0,USA,,16.0,1.0,7.0,1090,,,,,,,3.479722222222222,1,0.0
338138623,United States,https://www.google.com/search?q=mmsi%20338138623,no_idea_what_it_is,contradicting info,VL,1,1,24.481666564941406,Tug_Pilot,0.9720010161399841,Trawlers,4.075061224284582E-5,Tug,0.649932861328125,Purse_seines,1.3496130122803152E-4,17610,3668,1265.8145833333315,14,0,0,USA,,15.0,1.0,4.0,9828,,,,,,,,,0.003816793893129771
367004570,United States,https://www.google.com/search?q=mmsi%20367004570,Tug,,VL,9,1,20.679014947679306,Tug_Pilot,0.971128781636556,Trawlers,1.165064749070805E-6,Tug,0.9294206500053406,Purse_seines,3.866051302894549E-6,17719,10060,4387.6784722222255,0,5346,0,USA,,,,,,,,,,,,262.73333333333335,12,0.0
367500890,United States,https://www.google.com/search?q=mmsi%20367500890,Tug,,VL,4,1,12.871281147003174,Tug_Pilot,0.9698153585195541,Fixed_gear,1.2665901977015892E-5,Pilot,0.5750886499881744,Pots_and_traps,2.1596115118427406E-5,13235,7594,6350.394166666667,0,873,0,USA,,14.0,1.0,6.0,5573,,,,,,,,,0.0
367686560,United States,https://www.google.com/search?q=mmsi%20367686560,unknown_fishing,,VL,1,1,3.7788126468658447,Passenger,0.9688888788223267,Trawlers,4.7032071961439215E-6,Sailing,0.7508995532989502,Trawlers,4.699506098404527E-5,3234,1481,694.3948611111113,11,0,0,USA,,15.0,1.0,6.0,1930,,,,,,itu_fishing,,,0.007427413909520594
338162029,United States,https://www.google.com/search?q=mmsi%20338162029,Purse_seines,looks like  purse seine,VL,2,1,11.204895973205566,Passenger,0.9680717289447784,Trawlers,0.0031747971115692053,Sailing,0.9462655186653137,Trawlers,0.005680442998709623,3843,3580,2415.102361111112,35,54,0,USA,,18.0,1.0,4.0,1767,,,,,,,,,0.009776536312849162
367584490,United States,https://www.google.com/search?q=mmsi%20367584490,Tug,,VL,6,1,20.343255360921223,Tug_Pilot,0.966243733962377,Trawlers,4.395410940077893E-7,Tug,0.9846073786417643,Trawlers,3.0245809144735514E-7,6699,1527,768.307638888888,0,62,0,USA,,21.0,1.0,8.0,1915,,,,,,,,,0.0
367382290,United States,https://www.google.com/search?q=mmsi%20367382290,Tug,,VL,2,1,14.511481285095215,Tug_Pilot,0.9648316204547882,Trawlers,5.7268844784630346E-5,Tug,0.9601255357265472,Trawlers,4.450018653301413E-5,3398,2647,1732.651527777778,0,574,0,USA,,,,,,,,,,,,,,0.0
367480370,United States,https://www.google.com/search?q=mmsi%20367480370,unknown_fishing,,VL,3,1,31.90380032857259,Passenger,0.9631836215655009,Trawlers,3.891893948093639E-4,Sailing,0.8286975423494974,Purse_seines,0.001154961686703852,6281,1542,1278.818055555555,93,2568,0,USA,,35.17626321974148,2.0,8.037602820211516,851,,,,,,,1.201111111111111,1,0.06031128404669261
367720070,United States,https://www.google.com/search?q=mmsi%20367720070,unknown_fishing,,VL,1,1,9.234258651733398,Passenger,0.9596146941184998,Trawlers,0.0082006324082613,Sailing,0.9290750026702881,Trawlers,0.012345780618488789,5237,4148,2447.4900000000002,124,0,0,USA,,14.0,1.0,4.0,2097,,,,,,,,,0.029893924783027964
366999422,United States,https://www.google.com/search?q=mmsi%20366999422,Tug,,VL,4,1,26.53490400314331,Tug_Pilot,0.9579625129699707,Trawlers,1.564513581353566E-6,Tug,0.9582601189613342,Trawlers,3.5896994754480716E-6,28273,8109,6576.580416666668,0,7097,0,USA,,17.0,1.0,8.0,17116,,,,,,,40.13472222222222,1,0.0
366901780,United States,https://www.google.com/search?q=mmsi%20366901780,Tug,,VL,8,1,13.78331172466278,Tug_Pilot,0.9574722126126289,Squid,5.981505019028721E-6,Tug,0.9563375115394592,Squid,5.827540679421289E-6,19456,8227,8398.44222222222,11,3011,0,USA,,19.0,1.0,8.0,8635,,,,,,,16.678611111111113,3,0.0013370608970463109
367694640,United States,https://www.google.com/search?q=mmsi%20367694640,unknown_fishing,,VL,2,1,15.009895324707031,Tug_Pilot,0.9567518532276154,Fixed_gear,8.165608960553072E-5,Tug,0.5177589505910873,Pots_and_traps,2.2494317818200216E-4,10521,2808,1605.8876388888893,0,709,0,USA,,8.0,1.0,8.0,1523,,,,,,,,,0.0
367300750,United States,https://www.google.com/search?q=mmsi%20367300750,Tug,,VL,8,1,18.41575801372528,Tug_Pilot,0.9564721807837486,Trawlers,2.9864020099079625E-6,Tug,0.9684010073542595,Trawlers,3.85236043395909E-6,18152,2349,1635.9458333333332,33,70,0,USA,,17.0,1.0,6.0,8055,,,,,,,,,0.0140485312899106
367576750,United States,https://www.google.com/search?q=mmsi%20367576750,Tug,,VL,6,1,18.20795551935832,Tug_Pilot,0.956261157989502,Trawlers,6.994389640802012E-7,Tug,0.9661869406700134,Trawlers,1.1667349207507745E-6,11529,2363,1114.0459722222233,14,1058,0,USA,,22.0,1.0,11.0,3,,,,,,,,,0.005924672027084215
366980160,United States,https://www.google.com/search?q=mmsi%20366980160,Tug_Pilot,some sited report as fishing ,VL,8,1,41.59671878814697,Tug_Pilot,0.9562355801463127,Purse_seines,8.360908147764246E-7,Pilot,0.9934245273470879,Purse_seines,4.875806201010136E-7,26100,10496,8532.638055555552,619,4037,0,USA,,16.0,1.0,4.0,11852,,,,,,,2451.0358333333334,18,0.05897484756097561
367514650,United States,https://www.google.com/search?q=mmsi%20367514650,Tug,,VL,5,1,15.118888854980469,Tug_Pilot,0.9555760383605957,Fixed_gear,0.0017502465301473702,Tug,0.9123177766799927,Pots_and_traps,0.004738651119707393,15578,10753,19928.604583333334,0,3050,0,USA,,20.0,1.0,8.0,3592,,,Tug/Pilot/Supply,Tug,,kristina_fishing,7.426944444444445,1,0.0
366969250,United States,https://www.google.com/search?q=mmsi%20366969250,Tug,,VL,6,1,15.29009222984314,Tug_Pilot,0.9550954302151998,Trawlers,2.4538185842359894E-4,Tug,0.9406144221623739,Trawlers,3.7218863541710334E-4,28410,9059,4892.024166666666,125,2646,0,USA,,20.0,1.0,7.0,16082,,,,,,,349.06138888888887,6,0.01379843249806822
