,mmsi,shiptype,length,tonnage,length_stddev,tonnage_stddev,number_shiptypes
487,224918000,Drifting_longlines,43.0,,0.0,126.192273123,1
488,224295000,Drifting_longlines,24.5,187.866666667,0.0,0.192153784566,1
489,224009750,Purse_seines,21.37,63.6,,,1
490,224106240,Unknown,26.9,97.58,,,1
491,204228000,Drifting_longlines,28.6,228.0,0.0,0.0,1
492,416002632,Drifting_longlines,28.6,98.0,,,1
493,224094770,Handliners,21.0,52.8,,,1
494,441034000,Reefer,92.23,3244.0,0.0,0.0,1
495,416223700,Drifting_longlines,34.0,160.0,,,1
496,563418000,Recreational_fishing|Reefer,134.15,6534.0,0.0,0.0,2
497,416036500,Drifting_longlines,57.6,747.0,,,1
498,271069010,Purse_seines,44.0,89.0,,,1
499,367583160,Drifting_longlines,12.77,15.0,,,1
500,367460990,Drifting_longlines,15.88,54.5,0.0,2.67261241912,1
501,235000360,Trawlers,30.55,,,,1
502,431602890,Drifting_longlines,49.14,498.2,0.0,90.763784166,1
503,224095620,Unknown,23.0,118.27,,,1
504,247148950,Trawlers,29.81,184.0,,,1
505,455364000,Drifting_longlines,55.75,520.0,,,1
506,412500245,Drifting_longlines,33.78,228.0,,,1
507,224067130,Drifting_longlines,27.0,172.0,,,1
508,412205520,Drifting_longlines,48.6,626.0,0.0,0.0,1
509,368161000,Drifting_longlines,20.0,59.0,,,1
510,225455000,Purse_seines,83.8,2994.0,0.0,0.0,1
511,247082290,Trawlers,26.8,130.0,,,1
512,518100013,Bunker,89.18,1998.0,,,1
513,416000235,Drifting_longlines,29.0,97.0,,,1
514,367098360,Recreational_fishing,22.6,120.0,,,1
515,416199800,Drifting_longlines,27.6,99.87,0.0,0.138975845794,1
516,431254000,Drifting_longlines,57.8,646.0,0.0,0.0,1
517,416001645,Drifting_longlines,22.15,33.4,,,1
518,235001239,Trawlers,51.44,,,,1
519,367439440,Unknown,15.315,48.0,0.0866025403784,3.46410161514,1
520,224006570,Purse_seines,28.37,130.0,,,1
521,227593840,Trawlers,24.9,153.49,,,1
522,660002700,Drifting_longlines,21.35,124.0,,,1
523,432441000,Pole_and_line,34.9,167.0,0.0,0.0,1
524,233344000,Trawlers,27.0,,,,1
525,247100520,Trawlers,25.0,96.0,,,1
526,416899000,Purse_seines,70.26,1124.0,,,1
527,247146420,Unknown,26.12,124.0,,,1
528,247139500,Unknown,27.02,140.0,,,1
529,338757000,Drifting_longlines,20.0,63.0,,,1
530,250000884,Trawlers,22.4,174.0,,,1
531,367165240,Trollers,25.9,139.0,,,1
532,316004771,Unknown|Trollers,18.9,57.76,0.0,11.2698772546,2
533,235005820,Trawlers,34.6,,,,1
534,227410000,Trawlers,20.6,107.75,,,1
535,256000219,Unknown,21.5,48.69,,,1
536,601396000,Drifting_longlines,16.59,61.0,,,1
537,356386000,Reefer,120.7,4444.0,,,1
538,735057638,Purse_seines,77.35,2165.0,0.0534522483825,0.0,1
539,416000357,Drifting_longlines,20.9,32.94,,,1
540,224038000,Unknown,24.38,122.76,,,1
541,247101170,Trawlers,27.2,119.0,,,1
542,306511000,Reefer,105.35,4190.0,,,1
543,256000214,Unknown,23.75,317.0,,,1
544,316005485,Trollers,15.37,21.0,,,1
545,345080031,Purse_seines,59.74,899.0,,,1
546,416000974,Drifting_longlines,21.3,43.78,,,1
547,224106130,Drifting_longlines,28.0,185.0,0.0,0.0,1
548,224111120,Unknown,22.73,106.0,,,1
549,263582000,Drifting_longlines,44.9,602.0,0.0,0.0,1
550,667003248,Reefer,152.94,12413.0,0.0,0.0,1
551,650176000,Drifting_longlines,23.3,178.0,,,1
552,416804000,Drifting_longlines,52.65,482.666666667,0.0,20.6565318409,1
553,636091098,Reefer,128.25,6222.5,2.26778683806,141.610689221,1
554,247122570,Drifting_longlines,20.9,57.0,,,1
555,232007030,Drifting_longlines,29.3,223.0,,,1
556,204235000,Drifting_longlines,28.1,238.206666667,0.0,0.149151446008,1
557,431298000,Drifting_longlines,49.99,451.0,0.0,84.3380295348,1
558,416002826,Drifting_longlines,26.8,85.88,,,1
559,412460288,Drifting_longlines,38.85,302.0,0.0,0.0,1
560,355229000,Unknown,31.9666666667,193.0,2.35259556285,0.0,1
561,440328000,Drifting_longlines,32.21,,0.0,42.2272762222,1
562,650180000,Drifting_longlines,23.3,178.0,,,1
563,636013649,Reefer,148.52,9070.0,0.0,0.0,1
564,224066530,Unknown,21.5,70.61,,,1
565,367442160,Recreational_fishing,20.7,65.0,,,1
566,238993240,Purse_seines,32.4,194.0,,,1
567,247130630,Unknown,40.56,184.0,,,1
568,247042200,Unknown,30.18,197.0,,,1
569,247121250,Trawlers,27.24,100.0,,,1
570,224043770,Unknown,23.37,70.04,,,1
571,247070700,Trawlers,35.6,365.0,,,1
572,412674190,Drifting_longlines,48.95,577.333333333,0.0,0.960768922831,1
573,224190270,Unknown,25.0,55.23,,,1
574,431703660,Drifting_longlines,48.4,418.6,0.0,79.5187135613,1
575,416001531,Drifting_longlines,24.17,46.85,,,1
576,416001306,Drifting_longlines,17.9,29.48,,,1
577,416032700,Drifting_longlines,52.65,489.0,0.0,0.0,1
578,412370006,Drifting_longlines,48.48,,0.0,124.009698836,1
579,224434000,Reefer,105.0,4263.0,0.0,0.0,1
580,367176750,Trollers,20.42,,0.0,22.9844668045,1
581,512003467,Recreational_fishing,19.81,78.0,,,1
582,367073740,Pole_and_line,25.0,90.0,,,1
583,225330000,Unknown|Purse_seines,36.0,245.0,0.0,0.0,2
584,431702990,Drifting_longlines,49.9,479.0,0.0,88.3541261793,1
585,204259000,Drifting_longlines,26.0,183.485,0.0,0.0160356745147,1
586,455362000,Drifting_longlines,55.75,572.0,,,1
587,247084610,Trawlers,26.2,106.0,,,1
588,366166330,Unknown,21.03,124.0,,,1
589,416001792,Drifting_longlines,22.17,38.08,,,1
590,416214600,Drifting_longlines,29.7,99.0,0.0,0.0,1
591,518107000,Drifting_longlines,27.245,179.5,0.00534522483825,9.08688222502,1
592,228975000,Drifting_longlines,22.4,153.26,,,1
593,431308000,Purse_seines,57.85,1094.0,0.0,0.0,1
594,440583000,Purse_seines,64.62,1208.0,4.00681086818,0.0,1
595,440574000,Drifting_longlines,49.9075,460.25,0.00436435780472,91.2150781186,1
596,510056000,Purse_seines,68.83,1641.82,,,1
597,431100990,Drifting_longlines,48.19,441.8,0.0,67.9405563115,1
598,210193000,Drifting_longlines,22.25,92.0,,,1
599,368056000,Drifting_longlines,24.26,148.0,,,1
600,338123766,Unknown,9.14,11.0,,,1
601,204233000,Drifting_longlines,24.75,157.94,,,1
602,247101440,Purse_seines,21.78,76.0,,,1
603,250190000,Trawlers,71.0,1988.0,,,1
604,660004900,Purse_seines,89.4,2700.0,,,1
605,367547310,Unknown,13.68,24.0,,,1
606,416002888,Drifting_longlines,22.5,54.23,,,1
607,412420847,Drifting_longlines,41.0,460.0,0.0,0.0,1
608,431003873,Reefer,54.5,441.0,,,1
609,355141000,Reefer,93.88,2829.0,,,1
610,247120430,Trawlers,26.88,90.0,,,1
611,367169590,Unknown,15.24,31.0,,,1
612,367088910,Drifting_longlines,21.74,131.0,,,1
613,247101490,Trawlers,27.97,164.0,,,1
614,224028250,Pole_and_line,29.85,131.0,,,1
615,345900429,Purse_seines,60.96,1156.0,,,1
616,224133306,Unknown,23.07,65.22,,,1
617,416199700,Drifting_longlines,29.88,99.0,,,1
618,366794530,Pole_and_line,23.5,135.0,,,1
619,224762000,Drifting_longlines,25.0,127.0,0.0,0.0,1
620,440671000,Purse_seines,68.4333333333,,6.54403368902,389.431834659,1
621,247145790,Drifting_longlines,21.15,63.0,,,1
622,224274380,Handliners,23.0,71.0,,,1
623,224018390,Unknown,25.0,79.0,,,1
624,416000212,Drifting_longlines,24.5,61.53,,,1
625,416004049,Drifting_longlines,23.9,98.28,,,1
626,247143580,Drifting_longlines,24.2,62.0,,,1
627,412440239,Reefer,85.37,2510.0,0.0,0.0,1
628,416101800,Drifting_longlines,54.5,643.0,,,1
629,235672000,Trawlers,70.7,,,,1
630,416002275,Drifting_longlines,20.3,40.33,,,1
631,416205500,Drifting_longlines,23.6,75.15,,,1
632,440644000,Purse_seines,68.17,1363.325,0.0,172.837845145,1
633,412371179,Drifting_longlines,48.0257142857,492.142857143,0.0105337032477,98.319579566,1
634,412322340,Reefer,91.5,3218.0,,,1
635,224218000,Unknown,37.8,392.0,,,1
636,224057450,Unknown,20.0,88.28,,,1
637,238997540,Unknown,25.5,113.0,,,1
638,416000943,Drifting_longlines,21.6,48.81,,,1
639,247058200,Unknown,30.18,197.0,,,1
640,367151660,Drifting_longlines,20.025,92.0,0.0057735026919,0.0,1
641,416003575,Drifting_longlines,29.4,98.0,,,1
642,416117800,Drifting_longlines,46.3,405.0,0.0,0.0,1
643,512063000,Recreational_fishing,25.92,236.0,,,1
644,224143730,Drifting_longlines,21.84,92.74,,,1
645,367699220,Recreational_fishing,21.3,65.0,,,1
646,263239000,Drifting_longlines,27.29,221.0,,,1
647,664630000,Drifting_longlines,53.6,625.0,4.2,0.0,1
648,247121260,Trawlers,23.92,115.0,,,1
649,416004469,Drifting_longlines,23.8,99.8,,,1
650,247140080,Purse_seines,25.13,77.0,,,1
651,510062000,Purse_seines,61.95,1384.5,0.519615242271,213.042249331,1
652,431477000,Research,72.85,1396.0,,,1
653,247300910,Drifting_longlines,22.1,55.0,,,1
654,416002596,Drifting_longlines,29.7,98.0,,,1
655,247083530,Trawlers,24.6,101.0,,,1
656,247100980,Trawlers,26.0,105.0,,,1
657,235004110,Drifting_longlines,39.24,481.0,0.0,0.0,1
658,224558000,Drifting_longlines,44.0,,0.0,122.707413005,1
659,416121700,Drifting_longlines,53.45,499.0,,,1
660,224077240,Purse_seines,23.0,56.74,,,1
661,416229600,Drifting_longlines,31.2,142.0,0.0,0.0,1
662,576687000,Reefer,88.94,2581.0,0.0,0.0,1
663,440952000,Drifting_longlines,49.91,470.25,0.0,92.9608212405,1
664,355802000,Reefer,117.02,4446.0,3.93408548095,0.0,1
665,664567000,Drifting_longlines,39.0,296.0,,,1
666,432461000,Drifting_longlines,43.44,353.6,0.0,69.4784719501,1
667,224100590,Unknown,22.5,66.0,,,1
668,224049630,Drifting_longlines,27.3,180.0,0.0,0.0,1
669,250365000,Trawlers,24.39,164.0,0.0106904496765,0.0,1
670,432856000,Drifting_longlines,49.3,442.75,0.0,88.0737658744,1
671,224094520,Drifting_longlines,26.3,209.095,0.0,0.165845596579,1
672,263576000,Drifting_longlines,40.95,593.0,0.0,0.0,1
673,412439607,Purse_seines,61.94,1284.0,0.0,0.0,1
674,9010000,Drifting_longlines,31.2,273.0,,,1
675,557005500,Purse_seines,70.8,1408.0,,,1
676,238987910,Purse_seines,27.74,96.0,,,1
677,416000205,Drifting_longlines,23.7,62.27,,,1
678,440450000,Purse_seines,71.6366666667,1480.06666667,4.82305999261,188.74307323,1
679,204213000,Drifting_longlines,24.5,158.86,,,1
680,601072800,Drifting_longlines|Pole_and_line,25.6533333333,151.0,3.06849694398,0.0,2
681,235005740,Trawlers,43.97,,,,1
682,224049140,Trawlers,31.35,256.0,,,1
683,441251000,Drifting_longlines,49.77,442.0,0.0,0.0,1
684,367092720,Pole_and_line,25.0,90.0,,,1
685,440900000,Drifting_longlines,49.91,470.25,0.0,92.4123750307,1
686,224013480,Drifting_longlines,23.0,136.0,,,1
687,416001479,Drifting_longlines,19.7,29.76,,,1
688,224185240,Unknown,25.0,70.18,,,1
689,601089100,Pole_and_line,22.76,188.0,,,1
690,224098640,Drifting_longlines,22.65,122.93,0.0,0.0748331477355,1
691,238299299,Unknown,20.35,64.0,,,1
692,440886000,Drifting_longlines,49.61,474.5,0.0,93.397257021,1
693,431700550,Drifting_longlines,50.958,499.2,0.485947693986,90.763784166,1
694,247151990,Drifting_longlines,29.2,175.0,,,1
695,412691520,Drifting_longlines,29.75,164.0,,,1
696,416000588,Drifting_longlines,19.9,44.89,,,1
697,416001241,Drifting_longlines,20.95,37.08,,,1
698,224452000,Drifting_longlines,29.0,236.0,0.0,0.0,1
699,664075000,Drifting_longlines,39.0,296.0,,,1
700,247074670,Trawlers,25.18,114.0,,,1
701,512003817,Trawlers,90.4,4407.0,,,1
702,250000956,Trawlers,23.2,224.0,,,1
703,441247715,Drifting_longlines,22.85,119.0,,,1
704,234122000,Trawlers,26.61,,,,1
705,367481230,Recreational_fishing,23.8,82.0,,,1
706,224015340,Unknown,25.1,90.26,,,1
707,367528380,Drifting_longlines,16.72,,,,1
708,416003203,Drifting_longlines,17.3,26.89,,,1
709,232913000,Trawlers,60.2,1332.0,,,1
710,247148120,Trawlers,27.9,136.0,,,1
711,224103220,Pole_and_line,27.0,111.0,,,1
712,224146950,Purse_seines,23.5,83.26,,,1
713,247082830,Drifting_longlines,25.99,188.0,,,1
714,271069003,Unknown,26.0,99.0,,,1
715,247148210,Unknown,28.1,159.0,,,1
716,431175000,Drifting_longlines,44.05,358.0,,,1
717,271069041,Purse_seines,49.5,659.0,,,1
718,441219875,Drifting_longlines,35.5,255.0,,,1
719,224096830,Purse_seines,22.0,58.3,,,1
720,247145920,Unknown,32.3,175.0,,,1
721,271056039,Purse_seines,37.87,248.0,,,1
722,366986010,Trollers,22.6,73.0,,,1
723,226254000,Purse_seines,38.0,347.0,0.0,0.0,1
724,367148780,Pole_and_line,21.28,116.0,,,1
725,234340000,Trawlers,64.4,,,,1
726,251360110,Unknown,33.22,257.13,,,1
727,412439604,Purse_seines,61.85,1152.0,0.0,0.0,1
728,367185620,Drifting_longlines,23.37,159.0,0.0,0.0,1
729,627720000,Pole_and_line,44.78,298.0,,,1
730,367452560,Recreational_fishing,23.46,67.0,,,1
731,416166700,Drifting_longlines,55.75,575.0,0.0,0.0,1
732,354469000,Reefer,124.7,4939.0,,,1
733,247121660,Trawlers,24.1,65.0,,,1
734,224313950,Unknown,10.05,3.63,,,1
735,416005088,Drifting_longlines,39.96,356.0,,,1
736,224140280,Unknown,24.96,86.8,,,1
737,224883000,Unknown,40.0,420.0,,,1
738,366912540,Pole_and_line,24.93,170.0,,,1
739,416003881,Drifting_longlines,24.98,47.46,,,1
740,416001769,Drifting_longlines,28.3,97.87,,,1
741,529346000,Reefer|Drifting_longlines,91.6623529412,2525.0,3.23700569965,0.0,2
742,247303390,Drifting_longlines,22.45,86.0,,,1
743,224303000,Unknown,35.2,193.0,0.0,0.0,1
744,367704000,Recreational_fishing,29.9,18.0,,,1
745,224250000,Drifting_longlines,28.3,202.0,0.0,0.0,1
746,224049650,Pole_and_line,29.0,133.0,,,1
747,226240000,Purse_seines,79.8,1748.64666667,0.0,259.662212929,1
748,440595000,Drifting_longlines,49.47,427.0,0.0,0.0,1
749,441241000,Drifting_longlines,47.61,,0.200804832226,97.3901366139,1
750,530519000,Purse_seines,45.51,634.0,0.0,0.0,1
751,412691310,Drifting_longlines,48.6,523.0,0.0,0.0,1
752,372199000,Reefer,117.31,4963.0,,,1
753,576770000,Drifting_longlines,37.5,221.333333333,0.0,32.1857589148,1
754,431500470,Drifting_longlines,49.9,451.0,0.0,84.3380295348,1
755,224020000,Drifting_longlines,27.3,235.856666667,0.0,0.206565318409,1
756,247066860,Purse_seines,20.6,64.0,,,1
757,416239700,Drifting_longlines,35.7,198.0,0.0,0.0,1
758,512189000,Drifting_longlines,62.6,1136.0,,,1
759,345080700,Purse_seines,79.5,2042.0,,,1
760,440239000,Drifting_longlines,47.21,,0.0,87.4336029261,1
761,538060015,Purse_seines,70.66,2109.0,,,1
762,247084310,Trawlers,26.25,138.0,,,1
763,226216000,Trawlers,21.5,138.9,,,1
764,412463903,Drifting_longlines,44.19,471.0,0.0,0.0,1
765,224318000,Drifting_longlines,47.75,600.005,0.0,112.909698767,1
766,247092230,Drifting_longlines,21.1,55.0,,,1
767,367384410,Recreational_fishing,37.2,255.0,,,1
768,250103700,Trawlers,22.65,201.0,,,1
769,416094700,Drifting_longlines,50.0,478.0,0.0,0.0,1
770,247121820,Purse_seines,20.3,76.0,,,1
771,416004773,Drifting_longlines,36.26,260.0,1.86013824371,0.0,1
772,367633670,Recreational_fishing,20.4,48.0,,,1
773,416088900,Drifting_longlines,56.5,722.0,,,1
774,366940890,Recreational_fishing,21.6,84.0,,,1
775,367602740,Drifting_longlines,23.465,97.5,0.00534522483825,4.81070235442,1
776,512000126,Recreational_fishing,60.47,1899.0,,,1
777,247053420,Trawlers,24.17,81.0,,,1
778,440931000,Drifting_longlines,49.61,469.0,0.0,92.5243854601,1
779,416542000,Reefer,95.2,2495.0,,,1
780,416171600,Drifting_longlines,59.2,635.0,0.0,0.0,1
781,247151280,Trawlers,24.28,130.0,,,1
782,416220600,Drifting_longlines,29.2,98.0,0.0,0.0,1
783,440442000,Drifting_longlines,42.77,347.0,0.0,0.0,1
784,636017004,Reefer,133.92,5918.0,0.0,0.0,1
785,224054950,Purse_seines,22.58,60.61,,,1
786,664272000,Unknown,32.16,315.0,,,1
787,367433640,Drifting_longlines,24.69,144.0,,,1
788,355199000,Reefer,100.72,3767.0,0.0,0.0,1
789,228875000,Purse_seines,67.3,,0.0,262.289915933,1
790,316018816,Trollers|Unknown,23.32,107.95,0.0,20.7268746639,2
791,247083890,Trawlers,25.29,125.0,,,1
792,224066570,Unknown,21.05,42.58,,,1
793,250001061,Trawlers,20.3,117.0,,,1
794,431838000,Drifting_longlines,49.39,418.6,0.0,79.5187135613,1
795,224100160,Purse_seines,22.5,60.86,,,1
796,224101980,Purse_seines,23.45,91.38,,,1
797,416002643,Drifting_longlines,26.1,79.78,,,1
798,416003445,Drifting_longlines,22.5,49.63,,,1
799,440192000,Drifting_longlines,48.076,473.4,0.0196747750735,87.1492971859,1
800,352784000,Reefer,125.03,7307.0,0.0,0.0,1
801,244790145,Reefer,126.76,5471.0,0.338696596699,0.0,1
802,224076000,Drifting_longlines,31.0,222.0,0.0,0.0,1
803,416001083,Drifting_longlines,27.2,79.11,,,1
804,224016930,Drifting_longlines,24.7,131.86,0.0,0.201761473794,1
805,431750000,Drifting_longlines,49.3,418.6,0.0,79.5187135613,1
806,227879000,Trawlers,20.45,106.63,,,1
807,306723000,Unknown,,264.0,1517.15120151,0.0,1
808,367739270,Recreational_fishing,27.4,123.0,,,1
809,316002310,Unknown,15.54,,0.0,64.0916533827,1
810,247143190,Trawlers,28.35,147.0,,,1
811,367008570,Trollers,11.88,11.0,,,1
812,224980000,Drifting_longlines,28.0,,0.0,36.2882422153,1
813,373056000,Reefer,117.31,4988.0,,,1
814,273522400,Trawlers,120.47,,,,1
815,416002376,Drifting_longlines,25.08,49.93,,,1
816,440265000,Bunker,110.0,5160.0,,,1
817,224105580,Purse_seines,25.0,81.94,,,1
818,224073650,Pole_and_line,30.5,155.085,0.0,0.0908688222502,1
819,367318950,Recreational_fishing,20.9,45.0,,,1
820,247143230,Drifting_longlines,22.38,85.0,,,1
821,412439619,Reefer,111.47,5790.0,,,1
822,247110550,Drifting_longlines,21.21,50.0,,,1
823,312820000,Reefer,137.0,7212.0,,,1
824,224072470,Unknown,23.0,55.2,,,1
825,367149920,Pole_and_line,19.76,54.0,,,1
826,419900150,Drifting_longlines,37.5,465.0,,,1
827,627072000,Purse_seines,70.59,1100.0,,,1
828,250036000,Trawlers,43.2,611.0,,,1
829,416002804,Drifting_longlines,29.7,99.0,,,1
830,416182800,Drifting_longlines,22.86,48.27,,,1
831,224337890,Pole_and_line,28.0,129.44,,,1
832,247148780,Drifting_longlines,26.03,140.0,,,1
833,224200490,Unknown,26.3,90.25,,,1
834,529413000,Drifting_longlines,49.1666666667,,0.0750586625041,111.27544811,1
835,441869000,Drifting_longlines,32.57,173.0,0.0,0.0,1
836,660003100,Drifting_longlines,18.3,70.0,,,1
837,366943720,Trollers,,31.5,15.4637354571,1.60356745147,1
838,247145030,Unknown,29.57,158.0,,,1
839,356616000,Reefer,146.02,6557.0,,,1
840,232008020,Trawlers,40.2,,,,1
841,416004197,Drifting_longlines,17.6,40.84,,,1
842,247144650,Unknown,34.69,230.0,,,1
843,316003481,Trollers|Unknown,14.3,,0.0,32.4239911177,2
844,512000030,Trawlers,43.7,671.0,,,1
845,224100180,Trawlers,31.0,286.0,,,1
846,432525000,Pole_and_line,32.39,119.0,,,1
847,224099560,Drifting_longlines,20.7,91.52,,,1
848,247111260,Purse_seines,40.76,339.0,,,1
849,520116000,Drifting_longlines,25.63,121.0,,,1
850,529606000,Reefer,84.6,2429.0,,,1
851,247121020,Trawlers,21.58,83.0,,,1
852,553111756,Purse_seines,89.21,2386.0,,,1
853,224021630,Unknown,23.05,101.49,,,1
854,247130320,Trawlers,24.94,91.0,,,1
855,412270024,Purse_seines,70.59,1284.0,,,1
856,416003700,Drifting_longlines,56.9,720.0,0.0,0.0,1
857,416210900,Drifting_longlines,19.98,31.81,,,1
858,367154150,Recreational_fishing,23.2,,,,1
859,503568200,Drifting_longlines,20.7,39.3333333333,0.0,1.0,1
860,224137950,Unknown,25.36,77.4,,,1
861,233308000,Trawlers,26.54,,,,1
862,548924000,Purse_seines,71.79,1100.0,,,1
863,367379720,Pole_and_line,,63.0,21.5572917727,3.20713490295,1
864,440503000,Drifting_longlines,49.77,424.0,0.0,0.0,1
865,416822000,Drifting_longlines,54.85,711.0,0.0,0.0,1
866,312590000,Purse_seines,81.0,2169.23,0.0,332.574966482,1
867,224093750,Trawlers,29.7,259.0,,,1
868,645373000,Purse_seines,79.7,2667.0,,,1
869,416623000,Drifting_longlines,55.9,535.0,0.0,0.0,1
870,431869000,Drifting_longlines,49.3,450.0,0.0,84.3380295348,1
871,432045000,Drifting_longlines,52.6,547.4,0.0,97.1895387972,1
872,263570000,Drifting_longlines,43.0,498.0,0.0,0.0,1
873,227146400,Trawlers,21.0,136.18,,,1
874,227395000,Unknown,76.6,2343.0,,,1
875,412460073,Drifting_longlines,38.15,296.0,0.0,0.0,1
876,224012870,Trawlers,25.12,180.33,,,1
877,224072890,Unknown,,,7.04367328411,53.2952033489,1
878,354240000,Reefer,144.4,10629.0,6.30736530913,0.0,1
879,412460281,Drifting_longlines,38.85,302.0,0.0,0.0,1
880,642985000,Purse_seines,33.1,297.0,,,1
881,413011000,Drifting_longlines,48.6,523.0,0.0,0.0,1
882,204264000,Pole_and_line,25.4,138.66,,,1
883,431935000,Pole_and_line,56.87,499.0,0.0,0.0,1
884,224052350,Pole_and_line,31.6,156.0,,,1
885,367403850,Pole_and_line,24.93,90.0,,,1
886,416002286,Drifting_longlines,27.9,79.865,0.0,0.144321070633,1
887,238769140,Purse_seines,39.9,328.0,,,1
888,432388000,Research,56.97,764.0,,,1
889,440196000,Reefer,85.07,1894.0,,,1
890,441038000,Drifting_longlines,51.4575,469.0,2.70153748112,92.5243854601,1
891,440933000,Drifting_longlines,49.9,467.0,0.0,92.5243854601,1
892,247050560,Trawlers,24.8,166.0,,,1
893,636017251,Reefer,117.27,5100.0,0.0,0.0,1
894,416238800,Purse_seines,71.79,1428.0,,,1
895,316002956,Unknown,26.205,418.1,0.00707106781187,0.0,1
896,520183000,Drifting_longlines,29.43,120.0,,,1
897,416003677,Drifting_longlines,23.9,81.1,,,1
898,247144580,Unknown,37.99,251.0,,,1
899,232007140,Drifting_longlines,32.31,,,,1
900,440946000,Drifting_longlines,49.91,469.0,0.0,92.5243854601,1
901,227139900,Trawlers,24.97,106.26,,,1
902,235000830,Trawlers,26.4,,,,1
903,441865000,Purse_seines,71.93,2201.0,,,1
904,416017500,Purse_seines,66.2,996.0,,,1
905,431602710,Drifting_longlines,47.8,428.4,0.0,81.1251522192,1
906,412460296,Drifting_longlines,35.3,295.0,,,1
907,235002070,Purse_seines,24.56,,,,1
908,576688000,Reefer,141.58,8519.0,0.0,0.0,1
909,416731000,Drifting_longlines,53.15,489.0,,,1
910,224354000,Unknown,30.5,252.0,,,1
911,247146760,Unknown,32.96,212.0,,,1
912,204814000,Drifting_longlines,28.1,215.0,,,1
913,255401480,Pole_and_line,21.8,78.24,,,1
914,432306000,Drifting_longlines,50.6,476.4,0.0,92.3584357011,1
915,367451430,Pole_and_line,25.3,149.0,,,1
916,357058000,Reefer,120.75,4513.0,,,1
917,247081860,Trawlers,24.05,66.4,,,1
918,431702140,Drifting_longlines,31.5,,0.0,60.0444279957,1
919,416002745,Purse_seines,39.2,283.0,,,1
920,412205130,Drifting_longlines,48.6,626.0,0.0,0.0,1
