,t,Google Search,nn_max_label,nn_max_sublabel_fishing,Label Dropdown,Expert label,Notes,Person,callsign,nn_max_sub_score,active_positions,fishing_points,training_label,training_sublabel,training_length,training_listsources,Unnamed: 16,Unnamed: 17,nn_times_classified,nn_number_max_labels,nn_average_length,nn_stddev_length,Unnamed: 22,Unnamed: 23,nn_max_label_fishing,nn_max_fishing_score,nn_max_sublabel,Unnamed: 27,Unnamed: 28,nn_max_sub_fishing_score,nn_times_classified_all,nn_number_max_labels_all,nn_average_length_all,nn_stdev_length_all,nn_max_label_all,nn_max_score_all,nn_max_label_fishing_all,nn_max_fishing_score_all,nn_max_sublabel_all,nn_max_sub_score_all,nn_max_sublabel_fishing_all,nn_max_sub_fishing_score_all,positions,Unnamed: 43,active_hours,Unnamed: 45,num_A,num_B,iso3,country_name,average_length,stddev_length,number_distinct_lengths,avg_width,number_valid_length_messages,shipname,num_shipnames,imo,num_imos,callsign.1,num_callsign,gap_hours,num_gaps,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,spoofing_hours,num_overlapping_segs,norm_shipname,PermitNumber,CertificateStartDate,CertificateEndDate,Permit Owner,PermitOwnerAddress,PermitOwnerCity,PermitOwnerState,PermitOwnerZip,VesselName,Vessel  Length,VesselRegistrationNumber,VesselOwner,VesselOwnerAddress,VesselOwnerCity,VesselOwnerState,VesselOwnerZip,EndorsedLength,TrawlGear,LonglineGear,TrapPotGear,SablefishEndorsement,SablefishTier,CPEndorsement,Mothership,SmallFleet,MS/CVEndorsement,Owner On Board Exempt,Catch  HistoryAssignment,Whiting  Assignment,Vessel ID,Vessel Name,Official Number,IMO Number,Hull Number,Hull Identification Number,Vessel Service,Flag,Self Propelled Indicator,Registered Gross Tons,Registered Net Tons,Registered Length,Registered Breadth,Registered Depth,ITC Gross Tons,ITC Net Tons,ITC Length,ITC Breadth,ITC Depth,***Dead Weight Tons,***Dead Weight Tons Measure Unit,Measuring Organization Name,Hailing Port,Hailing Port State,Hailing Port Country,Coastwise Unrestricted,Limited Coastwise Bowaters Only,Limited Coastwise Restricted MARAD Waiver, Limited Coastwise Oil Spill Response Only,Limited Coastwise Under Charter to Citizen,Limited Coastwise Trade Fish Products Only,Fishery,Fishery Only,Recreation,Limited Recreation Great Lakes Use Only,Registry,Limited Registry Cross Border Financing,Limited Registry No Foreign Voyage by Sea,Limited Registry Trade with Canada Only,Great Lakes,Builder,Shipyard ,Build Year,Vessel Complete Build City,Vessel Complete Build State,Vessel Complete Build Province,Vessel Complete Build Country,Vessel Hull Build City,Vessel Hull Build State,Vessel Hull Build Province,Vessel Hull Build Country,Party ID,Organization Name,Organization Type,Person First Name,Person Middle Name,Person Last Name,Person Name Suffix,Address Line 1,Address Line 2,Address Line 3,Address Line 4,City,State,Province,Country,Postal Code,Main HP Ahead,Main HP Astern,Propulsion Type,Hull Material,Hull Configuration,Hull Shape,COD Status,COD issue date,COD expire date,Filler
20,366971220,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366971220%20mmsi,Tug_Pilot,Purse_seines,Purse_seines,,,Brady,WBM7123,0.89,3189,51,,,,,,,1.0,1.0,37.3576965332,,,,Purse_seines,0.000476475397591,Tug,,,0.000406503153499,1.0,1.0,37.3576965332,,Tug_Pilot,0.905796349049,Purse_seines,0.000476475397591,Tug,0.888893663883,Purse_seines,0.000406503153499,4540,,17636.3756944,,4540,0,USA,United States,,,,,,WIDE BAY,1,,,WBM7123,1,,,,,,,4045.04305556,380.0,WIDEBAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150176.0,WIDE BAY,583100,7732585,2,,Commercial Fishing Vessel,US,1.0,  123.0,  106.0,   69.9,  24.0,   7.3,,,,,,,,United States Coast ,SEATTLE,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1977,,,,,SEATTLE WA,,,UNITED STATES,178304,TRIDENT SEAFOODS CORPORATION,Corporation,,,,,5303 SHILSHOLE AVENUE NW,,,,SEATTLE,WA,UNSPECIFIED,UNITED STATES,98107                         ,,,UNSPECIFIED,Steel,UNSPECIFIED,UNSPECIFIED,Valid,12/01/2016,12/31/2017, 
21,367045720,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367045720%20mmsi,Tug_Pilot,Trawlers,Purse_seines,,,Brady,WDC5737,0.89,2113,1,,,,,,,1.0,1.0,25.9771080017,,,,Trawlers,0.00824545510113,Tug,,,0.00913647655398,4.0,4.0,21.1241241693,12.7322505511,Tug_Pilot,0.373405435821,Purse_seines,0.200867195461,Tug,0.405373812653,Purse_seines,0.212006241145,12310,,664.366388889,,0,0,USA,United States,18.0,0.0,1.0,6.0,2243.0,HARBOR GEM,5,,,WDC5737,2,,,,,,,,,HARBORGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361408.0,HARBOR GEM,974306,,5857,,Commercial Fishing Vessel,US,1.0,   75.0,   60.0,   58.0,  19.5,  10.0,,,,,,,,UNSPECIFIED,GIG HARBOR,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1982,,,,,SEATTLE WA,,,UNITED STATES,704063,,N/A,TIMOTHY,,LOVROVICH,,7021 120th Street COURT N.W.,,,,Gig Harbor,WA,UNSPECIFIED,UNITED STATES,98332                         ,,,UNSPECIFIED,FRP (Fiberglass),Monohull,Ship,Valid,04/21/2016,05/31/2017, 
22,316003702,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=316003702%20mmsi,Tug_Pilot,Pots_and_traps,unknown_fishing,,,Brady,VDQW,0.75,1345,109,,,,,,,1.0,1.0,14.5269079208,,,,Fixed_gear,0.00293824798428,Pilot,,,0.0196407102048,4.0,3.0,18.4715411663,3.7131277867,Trawlers,0.471470651217,Trawlers,0.471470651217,Trawlers,0.479248253658,Trawlers,0.479248253658,19692,,372.046805556,,228,0,CAN,Canada,,,,,,EAST ISLE,2,,,VDQW,2,,,,,,,,,EASTISLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,367045150,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367045150%20mmsi,Tug_Pilot,Trawlers,Purse_seines,,,Brady,WDC5696,0.8,1823,4,,,,,,,1.0,1.0,18.8028430939,,,,Trawlers,0.00907764211297,Tug,,,0.0186352990568,3.0,1.0,20.2274017334,4.60782282944,Tug_Pilot,0.705284655094,Trawlers,0.0245241709054,Tug,0.643923898538,Trawlers,0.0372682946424,18502,,844.185972222,,0,0,USA,United States,19.0,0.0,1.0,7.0,2021.0,TRADITION,5,,,WDC5696,2,,,,,,,105.780833333,1.0,TRADITION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197482.0,TRADITION,635900,,5839,,Commercial Fishing Vessel,US,1.0,   72.0,   53.0,   49.6,  19.0,  10.1,,,,,,,,United States Coast ,GIG HARBOR,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1981,,,,,SEATTLE,WA,,UNITED STATES,1566604,TRADITION LLC,Limited Liability Company,,,,,9705 JACOBSEN LANE,,,,Gig Harbor,WA,UNSPECIFIED,UNITED STATES,98332                         ,,,UNSPECIFIED,FRP (Fiberglass),UNSPECIFIED,UNSPECIFIED,Valid,11/18/2016,12/31/2017, 
24,367092150,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367092150%20mmsi,Tug_Pilot,Trawlers,no_idea_what_it_is,,no pic,Brady,WDC8725,0.69,266,9,,,,,,,1.0,1.0,23.4525527954,,,,Trawlers,0.0638535171747,Tug,,,0.0817786678672,1.0,1.0,23.4525527954,,Tug_Pilot,0.836234688759,Trawlers,0.0638535171747,Tug,0.690568804741,Trawlers,0.0817786678672,11033,,629.372361111,,0,0,USA,United States,17.0,0.0,1.0,6.0,2771.0,ISLAND GIRL,2,,,WDC8725,2,,,,,,,4.61666666667,1.0,ISLANDGIRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86413.0,ISLAND GIRL,298481,,135,,Commercial Fishing Vessel,US,1.0,   43.0,   29.0,   47.9,  15.6,   7.6,,,,,,,,United States Coast ,PETERSBURG,AK,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1965,,,,,BLAINE,WA,,UNITED STATES,1161534,,N/A,KURT,G,KVERNVIK,,105 S 7TH ST,PO BOX 1081,,,PETERSBURG,AK,UNSPECIFIED,UNITED STATES,99833                         ,235,235,Diesel,Steel,UNSPECIFIED,UNSPECIFIED,Valid,05/24/2016,06/30/2017, 
25,367455530,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367455530%20mmsi,Tug_Pilot,Purse_seines,Purse_seines,,,Brady,WDF4759,0.73,4036,334,,,,,,,1.0,1.0,22.4725990295,,,,Purse_seines,0.0313855223358,Tug,,,0.0492752790451,5.0,3.0,18.4975595474,5.77295665913,Tug_Pilot,0.395426810693,Purse_seines,0.363787026189,Purse_seines,0.378536544933,Purse_seines,0.378536544933,26848,,1848.98958333,,0,0,USA,United States,18.0143388943,1.22116542781,2.0,7.00303322763,7253.0,PACIFIC PREDATOR,4,,,WDF4759,3,,,,,,,,,PACIFICPREDATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,367549720,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367549720%20mmsi,Tug_Pilot,Trawlers,Purse_seines,,,Brady,WDG5734,0.66,4010,88,,,,,,,1.0,1.0,12.7547082901,,,,Trawlers,0.0129973003641,Tug,,,0.0175209790468,3.0,3.0,16.4231182734,3.20126627968,Seismic_vessel,0.333783586044,Trawlers,0.327838841282,Seismic_vessel,0.334361017934,Trawlers,0.333843982701,47101,,1533.31013889,,4415,0,USA,United States,17.0,0.0,1.0,6.0,19146.0,SEA PRIDE,3,,,WDG5734,2,,,,,,,226.936944444,1.0,SEAPRIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,367654970,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367654970%20mmsi,Tug_Pilot,Trawlers,no_idea_what_it_is,,no pic,Brady,WDH8129,0.88,7026,1,,,,,,,3.0,1.0,21.3964659373,6.55095851588,,,Trawlers,4.29303724682e-05,Tug,,,3.65992210808e-05,3.0,1.0,21.3964659373,6.55095851588,Tug_Pilot,0.825001935164,Trawlers,4.29303724682e-05,Tug,0.879527707895,Trawlers,3.65992210808e-05,24213,,3540.72916667,,724,0,USA,United States,13.0,0.0,1.0,8.0,14794.0,CHERYL ANN,1,,,WDH8129,4,,,,,,,1.65888888889,1.0,CHERYLANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,345000002,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=345000002%20mmsi,Tug_Pilot,Trawlers,no_idea_what_it_is,,"no pic, listed as ""cargo""",Brady,,0.78,1215,364,,,,,,,2.0,1.0,34.7930412292,2.74182984957,,,Trawlers,0.000682419367195,Tug,,,0.00114044841735,4.0,2.0,28.0011739731,8.24703242059,Seismic_vessel,0.534212246072,Trawlers,0.0325320652761,Seismic_vessel,0.55848497292,Trawlers,0.0324847871269,1823,,2753.88888889,,1360,0,MEX,Mexico,24.0,0.0,1.0,6.0,380.0,TAMPICO STAR 18,1,,,,1,24.7858333333,1.0,,,,,,,TAMPICOSTAR18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,367343030,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367343030%20mmsi,Tug_Pilot,Trawlers,Purse_seines,,,Brady,WRC3201,0.87,781,16,,,,,,,1.0,1.0,10.3838062286,,,,Trawlers,0.0043284855783,Tug,,,0.00566775165498,1.0,1.0,10.3838062286,,Tug_Pilot,0.813716232777,Trawlers,0.0043284855783,Tug,0.872899055481,Trawlers,0.00566775165498,3112,,787.259444444,,0,0,USA,United States,19.0,0.0,1.0,6.0,744.0,REALITY,1,,,WRC3201,2,,,,,,,,,REALITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214895.0,REALITY,656475,,,,Commercial Fishing Vessel,US,1.0,   71.0,   48.0,   49.5,  19.0,   9.6,,,,,,,,United States Coast ,PETERSBURG,AK,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1982,,,,,FORT BRAGG,CA,,UNITED STATES,2082161,CHARLES MCCULLOUGH LLC,Limited Liability Company,,,,,20 BIRCH STREET,PO BOX 707,,,PETERSBURG,AK,UNSPECIFIED,UNITED STATES,99833                         ,,,UNSPECIFIED,Steel,UNSPECIFIED,UNSPECIFIED,Valid,03/30/2016,04/30/2017, 
30,367677630,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367677630%20mmsi,Tug_Pilot,Trawlers,no_idea_what_it_is,,no pic,Brady,WDI2385,0.85,3911,6,,,,,,,2.0,1.0,17.8341226578,1.70262343521,,,Trawlers,1.52977767698e-06,Tug,,,2.08339878327e-06,2.0,1.0,17.8341226578,1.70262343521,Tug_Pilot,0.804401218891,Trawlers,1.52977767698e-06,Tug,0.851738452911,Trawlers,2.08339878327e-06,20357,,942.01375,,362,0,USA,United States,25.0,0.0,1.0,10.0,5681.0,KAY ELLEN,1,,,WDI2385,3,,,,,,,,,KAYELLEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,366795110,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366795110%20mmsi,Tug_Pilot,Purse_seines,no_idea_what_it_is,,no pic,Brady,WDA3145,0.68,2389,1,,,,,,,3.0,2.0,13.9109770457,13.0423893309,,,Fixed_gear,3.98524888017e-05,Pilot,,,0.000137931375401,3.0,2.0,13.9109770457,13.0423893309,Tug_Pilot,0.723618219296,Fixed_gear,3.98524888017e-05,Pilot,0.681470950445,Purse_seines,0.000137931375401,9817,,1113.68541667,,68,0,USA,United States,17.0,0.0,1.0,6.0,5989.0,KRISTIAN D II,1,,,WDA3145,5,,,,,,,,,KRISTIAN5002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,367606470,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367606470%20mmsi,Tug_Pilot,Trawlers,no_idea_what_it_is,,no pic,Brady,WDH3314,0.74,4845,41,,,,,,,1.0,1.0,32.0990104675,,,,Trawlers,0.00283326511271,Tug,,,0.00236634281464,1.0,1.0,32.0990104675,,Tug_Pilot,0.712178230286,Trawlers,0.00283326511271,Tug,0.741336762905,Trawlers,0.00236634281464,9105,,2014.72708333,,0,0,USA,United States,19.0,0.0,1.0,6.0,628.0,FREEDOM,2,,,WDH3314,2,,,,,,,,,FREEDOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,367653530,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367653530%20mmsi,Tug_Pilot,Trawlers,Tug,,,Brady,WDH7983,0.75,2456,3,,,,,,,2.0,2.0,17.010471344,4.09213395391,,,Trawlers,1.32128048502e-07,Tug,,,2.34189390103e-07,2.0,2.0,17.010471344,4.09213395391,Tug_Pilot,0.702579706907,Trawlers,1.32128048502e-07,Tug,0.745023548603,Trawlers,2.34189390103e-07,5302,,900.063472222,,215,0,USA,United States,16.0,0.0,1.0,11.0,2011.0,LILY C,1,,,WDH7983,1,,,,,,,75.6994444444,4.0,LILY100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,367530220,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367530220%20mmsi,Tug_Pilot,Trawlers,Trawlers,,,Brady,WDG3842,0.74,5685,245,,,,,,,2.0,2.0,22.7161273956,8.99617131055,,,Trawlers,0.0021178867737,Tug,,,0.00207773134457,6.0,3.0,22.7052640915,5.76605056439,Tug_Pilot,0.431599012421,Purse_seines,0.135665184708,Tug,0.489776871943,Purse_seines,0.0973761840151,60743,,1696.78013889,,11912,0,USA,United States,21.0,0.0,1.0,6.0,36731.0,MARIA MARU,1,,,WDG3842,1,,,,,,,17050.1102778,17.0,MARIAMARU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,367561770,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367561770%20mmsi,Tug_Pilot,Trawlers,Pole_and_line,,,Brady,WDG6894,0.58,3076,230,,,,,,,2.0,2.0,34.909734726,3.58343700243,,,Trawlers,0.00064462656519,Tug,,,0.00100483635106,3.0,2.0,32.9365151723,4.25456185707,Tug_Pilot,0.795937289794,Trawlers,0.000430089178887,Pilot,0.567939908244,Trawlers,0.000670037984795,12923,,1396.19583333,,1321,0,USA,United States,24.0,0.0,1.0,7.0,6091.0,MUCHO MAS,4,,,WDG6894,3,276.966388889,1.0,,,,,,,MUCHOMAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,367406570,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367406570%20mmsi,Tug_Pilot,Trawlers,Trawlers,,,Brady,WDE8524,0.61,1462,18,,,,,,,1.0,1.0,11.5994262695,,,,Trawlers,0.141846969724,Tug,,,0.195617705584,2.0,2.0,12.1136035919,0.727156542785,Fixed_gear,0.354360031779,Fixed_gear,0.354360031779,Tug,0.303230973019,Pots_and_traps,0.296595541527,6163,,648.821388889,,0,0,USA,United States,19.0,0.0,1.0,0.0,671.0,YANKEE BOY,2,,,WDE8524,2,,,,,,,571.313611111,1.0,YANKEEBOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72884.0,YANKEE BOY,273845,,,,Commercial Fishing Vessel,US,1.0,   46.0,   31.0,   49.5,  16.0,   8.0,,,,,,,,Other,BELLINGHAM,WA,UNITED STATES,X,,,,,,X,,,,,,,,,,,1957,,,,,"BELLINGHAM, WASHINGTON",,,,632196,,N/A,JAMES A,,GLENOVICH,,818 17TH STREET,,,,BELLINGHAM,WA,UNSPECIFIED,UNITED STATES,98225                         ,,,UNSPECIFIED,Wood,UNSPECIFIED,UNSPECIFIED,Valid,09/21/2016,10/31/2017, 
37,367030568,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367030568%20mmsi,Tug_Pilot,Trawlers,other_fishing,,trawler? purse seine?,Brady,WCW8353,0.7,7821,395,Trollers,,23.6,clav_fishing,,,3.0,2.0,23.6609773636,8.22056301612,,,Trawlers,1.85218491424e-05,Tug,,,3.59048538504e-05,8.0,3.0,23.4508658648,5.7240990056,Tug_Pilot,0.562030480709,Trawlers,0.0110194463916,Tug,0.584401457803,Trawlers,0.0173483872318,60007,,1428.92861111,,17246,0,USA,United States,30.0,0.0,1.0,6.0,34787.0,LADY KATE,1,,,WCW8353,1,,,,,,,,,LADYKATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119237.0,LADY KATE,545572,7336850,146,,Commercial Fishing Vessel,US,1.0,  152.0,  103.0,   77.3,  24.2,  11.7,,,,,,,,United States Coast ,SEATTLE,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1973,,,,,BAYOU LA BATRE,AL,,UNITED STATES,527446,LADY KATE INC,Corporation,,,,,3213 W WHEELER ST #268,,,,SEATTLE,WA,UNSPECIFIED,UNITED STATES,98199                         ,600,,Diesel,Steel,UNSPECIFIED,UNSPECIFIED,Valid,02/20/2016,03/31/2017, 
38,366722740,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366722740%20mmsi,Tug_Pilot,Trawlers,Purse_seines,,,Brady,WAU3272,0.73,4530,292,,,,,,,1.0,1.0,16.2607688904,,,,Trawlers,0.00639093806967,Tug,,,0.0124911163002,3.0,3.0,19.2634067535,5.53615461761,Tug_Pilot,0.254219329605,Purse_seines,0.221039816931,Tug,0.28645689801,Purse_seines,0.22570501361,48709,,1424.72208333,,1119,0,USA,United States,16.37161489,0.928429019597,2.0,6.0,11041.0,CORVA MAY,3,,,WAU3272,2,228.979444444,2.0,,,,,44.9961111111,1.0,CORVAMAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179403.0,CORVA MAY,615795,,5831,,Commercial Fishing Vessel,US,1.0,   71.0,   51.0,   49.6,  19.0,  10.1,,,,,,,,United States Coast ,STANWOOD,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1979,,,,,SEATTLE WA,,,UNITED STATES,176818,ALMA J INC,Corporation,,,,,2971 TILLICUM BEACH DR,,,,CAMANO ISLAND,WA,UNSPECIFIED,UNITED STATES,98282                         ,400,,Diesel,FRP (Fiberglass),UNSPECIFIED,UNSPECIFIED,Valid,06/04/2016,06/30/2017, 
39,367663890,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367663890%20mmsi,Tug_Pilot,Trawlers,no_idea_what_it_is,,no pic,Brady,WDH9021,0.67,7428,4,,,,,,,3.0,2.0,22.7086420059,12.703618452,,,Trawlers,0.0020254964233,Tug,,,0.000817295022818,3.0,2.0,22.7086420059,12.703618452,Tug_Pilot,0.665277965231,Trawlers,0.0020254964233,Tug,0.66538885682,Trawlers,0.000817295022818,32514,,1709.95347222,,557,0,USA,United States,25.0,0.0,1.0,10.0,13432.0,SEBASTIAN D,2,,,WDH9021,3,,,,,,,508.428333333,14.0,SEBASTIAN500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,316023595,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=316023595%20mmsi,Tug_Pilot,Squid,no_idea_what_it_is,,no pic,Brady,,0.65,1761,129,,,,,,,1.0,1.0,9.69913101196,,,,Squid,0.000317390396958,Tug,,,0.000390763423638,4.0,3.0,18.7522103786,10.6438651558,Tug_Pilot,0.416622031448,Drifting_longlines,0.248812686814,Tug,0.407915109795,Drifting_longlines,0.250481431565,11695,,1555.31180556,,0,0,CAN,Canada,14.0,0.0,1.0,4.0,3439.0,VALIANT LADY,2,,,,1,967.023055556,16.0,,,,,57.1647222222,1.0,VALIANTLADY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,367061930,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367061930%20mmsi,Tug_Pilot,Purse_seines,Purse_seines,,,Brady,WX8482,0.66,39032,2310,Trollers,,23.0,clav_fishing,,,3.0,2.0,33.6732165019,6.40959341291,,,Purse_seines,0.314756776585,Tug,,,0.313710444937,9.0,4.0,39.0499939389,13.009172353,Tug_Pilot,0.476111979363,Purse_seines,0.212036635882,Tug,0.475380956647,Purse_seines,0.221764002355,82101,,219581.181667,,57090,0,USA,United States,26.0,0.0,1.0,8.0,19942.0,ROBERT S,2,,,WX8482,2,,,,,,,3260210.21944,9615.0,ROBERTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,316012953,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=316012953%20mmsi,Tug_Pilot,Trawlers,Trawlers,,,Brady,CZ-5203,0.65,3272,210,,,,itu_fishing,,,2.0,2.0,19.9160490036,3.67596720517,,,Trawlers,0.0190089945681,Tug,,,0.0146450062748,3.0,3.0,26.4565779368,11.6229051285,Tug_Pilot,0.440417191945,Trawlers,0.0775551948075,Tug,0.43927284951,Trawlers,0.109450893942,4873,,905.175416667,,1918,0,CAN,Canada,21.0,0.0,1.0,6.0,2041.0,SNOW CLOUD,1,,,CZ-5203,2,,,,,,,,,SNOWCLOUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,338194482,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=338194482%20mmsi,Tug_Pilot,Trawlers,no_idea_what_it_is,,no pic,Brady,,0.61,1673,5,,,,,,,1.0,1.0,20.215045929,,,,Trawlers,0.00530397193506,Tug,,,0.00525551708415,1.0,1.0,20.215045929,,Tug_Pilot,0.651594519615,Trawlers,0.00530397193506,Tug,0.612320840359,Trawlers,0.00525551708415,2546,,642.630833333,,0,0,USA,United States,17.0,0.0,1.0,6.0,660.0,LOCOMOTION,2,,,,1,,,,,,,,,LOCOMOTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,367057380,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367057380%20mmsi,Tug_Pilot,Trawlers,no_idea_what_it_is,,no pic,Brady,WDC6516,0.7,7223,7,,,,,,,3.0,2.0,24.1305802663,1.9200691933,,,Trawlers,6.56710767544e-07,Tug,,,7.62516113658e-07,4.0,2.0,23.3039479256,2.27839005553,Tug_Pilot,0.71842058748,Trawlers,5.36340763801e-07,Tug,0.770486615598,Trawlers,6.35900846646e-07,32055,,2095.18486111,,569,0,USA,United States,19.0,0.0,1.0,8.0,16287.0,DEL WILKENS,3,,,WDC6516,7,,,,,,,408.913611111,3.0,DELWILKENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
