mmsi,country
440701550,KOR
312506000,BLZ
251838540,ISL
257143440,NOR
601078200,ZAF
434191832,TKM
251477840,ISL
412436478,CHN
412205513,CHN
412478036,CHN
412324149,CHN
412414747,CHN
412423792,CHN
466516390,QAT
412432569,CHN
413004142,CHN
412433034,CHN
900932645,
412400200,CHN
428150089,ISR
412283705,CHN
271072715,TUR
412446114,CHN
367601950,USA
258568010,NOR
412564566,CHN
259137000,NOR
440112090,KOR
247121170,ITA
257164340,NOR
412413139,CHN
701000710,ARG
200010940,
257516500,NOR
316018582,CAN
412413936,CHN
412422595,CHN
412417031,CHN
412433631,CHN
820080225,
412422437,CHN
412213424,CHN
251272940,ISL
412428587,CHN
601103500,ZAF
412422804,CHN
273377720,RUS
412324038,CHN
150200046,
366820000,USA
412482729,CHN
412431446,CHN
219005836,DNK
251467110,ISL
440125970,KOR
426598726,
412420401,CHN
224153680,ESP
800030578,
257741890,NOR
251089000,ISL
271072970,TUR
257343720,NOR
263421850,PRT
338185508,USA
412302651,CHN
264900119,ROU
412462943,CHN
257913000,NOR
251492340,ISL
412421433,CHN
412419057,CHN
316003152,CAN
257097440,NOR
412432398,CHN
257074740,NOR
412439324,CHN
412596000,CHN
413522031,CHN
412419807,CHN
412331151,CHN
247120250,ITA
400000037,
412284241,CHN
440106020,KOR
412422157,CHN
200001245,
800001404,
412285139,CHN
412445891,CHN
725000580,CHL
412450877,CHN
431002331,JPN
257038140,NOR
926009366,
412428107,CHN
412468899,CHN
412428539,CHN
800433869,
412428271,CHN
412436333,CHN
431501404,JPN
412410362,CHN
412447602,CHN
367122990,USA
412470592,CHN
412420221,CHN
412448807,CHN
412428094,CHN
316004663,CAN
257003910,NOR
412108129,CHN
247150880,ITA
412427211,CHN
251464000,ISL
412427057,CHN
416004554,TWN
533191178,MYS
412320469,CHN
412470211,CHN
412213567,CHN
412428326,CHN
251169240,ISL
412420216,CHN
905104988,
416003898,TWN
800025944,
251542540,ISL
271072381,TUR
800038191,
412431328,CHN
219018636,DNK
273844020,RUS
271073024,TUR
412448198,CHN
257057840,NOR
412420593,CHN
412428332,CHN
412450574,CHN
235114247,GBR
412449628,CHN
905195105,
271072952,TUR
415098186,
366950060,USA
412419652,CHN
150204414,
900301436,
503603200,AUS
412315478,CHN
412432464,CHN
412415962,CHN
503647800,AUS
320768206,
200012954,
412448439,CHN
273825600,RUS
271069001,TUR
200011811,
412474976,CHN
412001519,CHN
412441884,CHN
440100980,KOR
412441583,CHN
273416010,RUS
412288569,CHN
412698550,CHN
412370379,CHN
412332201,CHN
900024329,
412322168,CHN
440122190,KOR
412370549,CHN
412435338,CHN
412438923,CHN
412071612,CHN
412423325,CHN
412287281,CHN
412435972,CHN
412428778,CHN
400349043,
412444789,CHN
431600870,JPN
431006374,JPN
412287231,CHN
251185110,ISL
412469664,CHN
483716513,
412204382,CHN
412427217,CHN
412460781,CHN
412324592,CHN
412331112,CHN
900028798,
412414054,CHN
367438060,USA
200012739,
273847910,RUS
412427828,CHN
412462611,CHN
273445250,RUS
412326179,CHN
219015392,DNK
627192000,GHA
412439135,CHN
412800311,CHN
412201675,CHN
412460733,CHN
412423776,CHN
271062146,TUR
422223000,IRN
412325282,CHN
412543211,CHN
258334000,NOR
412461941,CHN
650027000,MOZ
900019252,
601104000,ZAF
200011880,
412283988,CHN
257103140,NOR
219004254,DNK
412463785,CHN
900040629,
412450045,CHN
251471110,ISL
412365276,CHN
231166000,FRO
412422594,CHN
412441951,CHN
910060650,
257180740,NOR
412410379,CHN
900202230,
412461847,CHN
235111247,GBR
412413398,CHN
412422507,CHN
812460774,
412421613,CHN
412427842,CHN
273372120,RUS
251486640,ISL
338386000,USA
412349145,CHN
412214332,CHN
412423767,CHN
412364403,CHN
412332814,CHN
412424596,CHN
412413786,CHN
412423137,CHN
412061991,CHN
412438259,CHN
412422634,CHN
235078472,GBR
412430303,CHN
412412128,CHN
412448702,CHN
412757888,CHN
219009171,DNK
316004180,CAN
503555300,AUS
900300218,
900009038,
412421572,CHN
366874160,USA
900000444,
257789500,NOR
412329641,CHN
412432913,CHN
338643000,USA
412460255,CHN
412442268,CHN
271072856,TUR
412352764,CHN
273211500,RUS
235078469,GBR
412436681,CHN
412424658,CHN
235083263,GBR
412433108,CHN
412416677,CHN
910060444,
366909240,USA
416596050,TWN
200005896,
316005444,CAN
412418779,CHN
813022612,
261004530,POL
412420252,CHN
412063558,CHN
800016013,
257312440,NOR
412421846,CHN
251099110,ISL
273310280,RUS
412433221,CHN
415877889,
412327927,CHN
257515600,NOR
412450328,CHN
227635470,FRA
367592640,USA
412423378,CHN
997753357,
800025451,
412422979,CHN
412449779,CHN
228192000,FRA
412423131,CHN
412449546,CHN
412441695,CHN
257215740,NOR
235102585,GBR
412061985,CHN
412422759,CHN
900288827,
412422084,CHN
900042439,
412324063,CHN
412445749,CHN
412422671,CHN
412413195,CHN
200004533,
235711000,GBR
900023182,
412324562,CHN
412452637,CHN
257643900,NOR
257285420,NOR
412200363,CHN
412217991,CHN
900306928,
412331603,CHN
412422961,CHN
412410299,CHN
412451644,CHN
883321360,
414004137,CHN
900019942,
412421527,CHN
412441079,CHN
800003388,
412428133,CHN
412200337,CHN
412426527,CHN
258083000,NOR
251271840,ISL
412438461,CHN
257471600,NOR
412412497,CHN
257431420,NOR
235000765,GBR
412421369,CHN
412447597,CHN
412423252,CHN
900029485,
412285351,CHN
367548360,USA
412412665,CHN
800035773,
800000324,
271072562,TUR
367122760,USA
367538000,USA
412418765,CHN
412349185,CHN
412285043,CHN
412432167,CHN
412432295,CHN
990010385,
412700769,CHN
412399588,CHN
257156640,NOR
416312000,TWN
251492240,ISL
412364798,CHN
257337920,NOR
412425055,CHN
412322123,CHN
412500038,CHN
412200386,CHN
416197600,TWN
257495900,NOR
412000878,CHN
412422573,CHN
412428138,CHN
412415861,CHN
228033600,FRA
412205531,CHN
412428462,CHN
412416757,CHN
416458527,TWN
413208324,CHN
412433547,CHN
400285312,
412213377,CHN
412451025,CHN
813021761,
257488920,NOR
257150700,NOR
227008650,FRA
257130920,NOR
235112648,GBR
412422501,CHN
412461997,CHN
412450513,CHN
100000018,
412423634,CHN
412448848,CHN
412885607,CHN
412475445,CHN
412075049,CHN
412428781,CHN
412413001,CHN
800019531,
900013374,
416836000,TWN
251843870,ISL
601523000,ZAF
412349180,CHN
273445310,RUS
338172719,USA
412444757,CHN
800031432,
99,
412420001,CHN
413932429,CHN
251830840,ISL
412452824,CHN
412203197,CHN
228004600,FRA
235110613,GBR
412448929,CHN
412432192,CHN
412328157,CHN
235070381,GBR
412206512,CHN
412324136,CHN
244615597,NLD
412417523,CHN
412332644,CHN
257124420,NOR
800017824,
416029900,TWN
345080035,MEX
416545000,TWN
412415298,CHN
412333502,CHN
412325979,CHN
273383020,RUS
16560,
314925743,BRB
412478739,CHN
412205453,CHN
412437172,CHN
257528700,NOR
207343600,BGR
412419359,CHN
251518440,ISL
800033080,
412205716,CHN
412432159,CHN
412420482,CHN
224015140,ESP
412441057,CHN
416246700,TWN
412464609,CHN
412205411,CHN
412800068,CHN
259092000,NOR
273374020,RUS
412413820,CHN
235105355,GBR
412420101,CHN
412437558,CHN
251399840,ISL
412460753,CHN
412423769,CHN
412442275,CHN
412423027,CHN
413204260,CHN
412284435,CHN
910000090,
900002932,
227321320,FRA
900019767,
412437405,CHN
412464059,CHN
412326109,CHN
168162803,
412451782,CHN
415790425,
412436647,CHN
413081182,CHN
811021797,
271072331,TUR
338102534,USA
412432632,CHN
412432339,CHN
257035740,NOR
413409806,CHN
800456468,
412439411,CHN
200026187,
257387000,NOR
271002459,TUR
412111032,CHN
228182800,FRA
412445117,CHN
247066190,ITA
412431035,CHN
416458600,TWN
701000623,ARG
412472619,CHN
367559430,USA
367088940,USA
257518600,NOR
416000012,TWN
412411887,CHN
412417721,CHN
200011995,
770576182,URY
235008670,GBR
235061272,GBR
412420922,CHN
412413133,CHN
412428367,CHN
412286043,CHN
412444236,CHN
412412195,CHN
412325503,CHN
412157023,CHN
251520110,ISL
273877000,RUS
412331862,CHN
412284197,CHN
200000953,
200007814,
412675870,CHN
412415733,CHN
800016341,
259474000,NOR
412441874,CHN
412215289,CHN
800043174,
247130450,ITA
431001548,JPN
412322082,CHN
412438368,CHN
412323977,CHN
910060800,
412421925,CHN
228880000,FRA
412445126,CHN
273848700,RUS
440116850,KOR
412358968,CHN
412283708,CHN
412371023,CHN
413000933,CHN
412436075,CHN
412413235,CHN
412423257,CHN
412285154,CHN
368610000,USA
412422017,CHN
412323544,CHN
412356555,CHN
257313620,NOR
271073114,TUR
412515196,CHN
412460239,CHN
412561289,CHN
412284269,CHN
413831963,CHN
257076840,NOR
412348833,CHN
412433742,CHN
412412326,CHN
257001610,NOR
701006044,ARG
412461929,CHN
251781110,ISL
412425846,CHN
238475640,HRV
412427277,CHN
419001582,IND
271072026,TUR
412460751,CHN
412215166,CHN
576848000,VUT
412999921,CHN
412432535,CHN
412332851,CHN
412418639,CHN
412370345,CHN
412437592,CHN
800080588,
367315220,USA
412441471,CHN
905103315,
412320898,CHN
431439000,JPN
263401570,PRT
251113940,ISL
412436205,CHN
412413961,CHN
228332000,FRA
412411718,CHN
412452845,CHN
412327729,CHN
555566698,PCN
412447131,CHN
412441125,CHN
412420021,CHN
412420539,CHN
412324164,CHN
273430750,RUS
235073457,GBR
412422833,CHN
412451073,CHN
412420182,CHN
331519000,GRL
412364207,CHN
412204105,CHN
200005516,
412427157,CHN
900403424,
412424654,CHN
412422821,CHN
412410898,CHN
235110355,GBR
412283826,CHN
412439335,CHN
800000320,
412414726,CHN
367658000,USA
412428745,CHN
412449626,CHN
412433452,CHN
230971169,FIN
412323726,CHN
24004950,
416306426,TWN
412002881,CHN
257736600,NOR
367489990,USA
367108780,USA
412213549,CHN
257314440,NOR
235079016,GBR
200008562,
413456788,CHN
257735500,NOR
412441097,CHN
412420318,CHN
251317110,ISL
110703147,
412420279,CHN
412286027,CHN
235030769,GBR
412285456,CHN
900023621,
273340330,RUS
367048000,USA
273421800,RUS
412439435,CHN
413423421,CHN
227986000,FRA
412450597,CHN
412451635,CHN
228238800,FRA
412213162,CHN
251479840,ISL
412420193,CHN
800038035,
800017783,
228231600,FRA
200005410,
412462423,CHN
412324093,CHN
200013321,
412352717,CHN
412436159,CHN
412328974,CHN
412203736,CHN
900321394,
412281075,CHN
412452107,CHN
412331106,CHN
412753740,CHN
466512960,QAT
412423795,CHN
412422647,CHN
412435866,CHN
725002360,CHL
412436271,CHN
412449323,CHN
413810598,CHN
412420166,CHN
900025507,
412438847,CHN
412436373,CHN
412428204,CHN
412441302,CHN
231181000,FRO
412428225,CHN
341193000,KNA
503617500,AUS
413202368,CHN
412201653,CHN
900007366,
110722,
412427314,CHN
770576146,URY
239295000,GRC
412470188,CHN
251118840,ISL
800033611,
412035178,CHN
412320813,CHN
412342000,CHN
900406238,
412125015,CHN
412433458,CHN
220081000,DNK
257180700,NOR
251409110,ISL
900401587,
412349619,CHN
412412572,CHN
412349331,CHN
503007240,AUS
273435560,RUS
413036483,CHN
412287319,CHN
412416624,CHN
434123800,TKM
251816840,ISL
412428419,CHN
412331973,CHN
257171940,NOR
412698970,CHN
412441745,CHN
412432111,CHN
257221120,NOR
412432417,CHN
273429300,RUS
413785973,CHN
412025678,CHN
228045900,FRA
412433439,CHN
412418941,CHN
273312510,RUS
412470215,CHN
251116840,ISL
533190683,MYS
412435319,CHN
412869358,CHN
367051890,USA
412421621,CHN
227320490,FRA
273829310,RUS
900021816,
200004446,
412433492,CHN
412447331,CHN
412423919,CHN
412419296,CHN
316005292,CAN
412213597,CHN
412430198,CHN
367055470,USA
431006041,JPN
412431054,CHN
416004937,TWN
412420323,CHN
412411093,CHN
415148284,
412449903,CHN
366299000,USA
257811700,NOR
412421453,CHN
800004549,
412412566,CHN
413568995,CHN
412416277,CHN
412411812,CHN
412365581,CHN
257372000,NOR
257062940,NOR
273348330,RUS
246097000,NLD
257522600,NOR
413058117,CHN
412328793,CHN
800019789,
367118540,USA
412427819,CHN
412348431,CHN
257179640,NOR
412449346,CHN
412426474,CHN
247141070,ITA
412428759,CHN
412476828,CHN
228151700,FRA
273561800,RUS
412284315,CHN
200005668,
800034535,
412204042,CHN
926000028,
412348775,CHN
412460095,CHN
440125010,KOR
247147010,ITA
412322999,CHN
412400050,CHN
412423138,CHN
257710500,NOR
760000434,PER
412201825,CHN
412478675,CHN
800032188,
224022350,ESP
235114408,GBR
273550400,RUS
900010385,
503766500,AUS
412449845,CHN
412421727,CHN
412435914,CHN
412411624,CHN
228219900,FRA
273426670,RUS
338138623,USA
338168234,USA
701007021,ARG
245863000,NLD
247140890,ITA
800013757,
888810508,
812041192,
900024596,
257119940,NOR
416002089,TWN
413901013,CHN
412211484,CHN
251163000,ISL
412000923,CHN
271073118,TUR
412423558,CHN
257210600,NOR
412500218,CHN
412416439,CHN
257359120,NOR
412202535,CHN
257054640,NOR
257340920,NOR
440145870,KOR
412332797,CHN
412284865,CHN
412320191,CHN
412213847,CHN
251836540,ISL
412438514,CHN
412428069,CHN
367656250,USA
800037157,
411041823,
412462427,CHN
412481644,CHN
331201000,GRL
412416234,CHN
412428246,CHN
800004323,
259536000,NOR
200013437,
800003120,
412200507,CHN
251429110,ISL
271069034,TUR
412418291,CHN
910006444,
431703830,JPN
412364941,CHN
800036319,
412348887,CHN
412213331,CHN
367346750,USA
251167110,ISL
228293900,FRA
412213811,CHN
338362000,USA
900017324,
273511500,RUS
412445095,CHN
257929800,NOR
412450856,CHN
412445326,CHN
412007868,CHN
412413261,CHN
412460417,CHN
412424721,CHN
412285164,CHN
412417472,CHN
257003330,NOR
412439019,CHN
800031937,
412438763,CHN
412421504,CHN
412428143,CHN
412476885,CHN
228819000,FRA
273849700,RUS
412331049,CHN
257093440,NOR
412323208,CHN
412203335,CHN
263413250,PRT
412285375,CHN
367642740,USA
412412766,CHN
412370477,CHN
412460197,CHN
412435896,CHN
412327972,CHN
130700549,
730052000,COL
760001140,PER
412348633,CHN
413522030,CHN
412201636,CHN
412025176,CHN
239371000,GRC
900330325,
413988588,CHN
257421500,NOR
369970314,USA
366838960,USA
905101328,
770576118,URY
412521893,CHN
412421809,CHN
441234512,KOR
412284064,CHN
257563500,NOR
412420377,CHN
412765850,CHN
412325745,CHN
200009547,
412411557,CHN
413870010,CHN
412431159,CHN
800022197,
416000011,TWN
412285026,CHN
412348969,CHN
431600078,JPN
412421807,CHN
701000561,ARG
412448892,CHN
257155000,NOR
412436134,CHN
412004291,CHN
412421863,CHN
412449085,CHN
412418331,CHN
412441074,CHN
412320389,CHN
412468485,CHN
412311436,CHN
228149700,FRA
235069734,GBR
412438225,CHN
273894400,RUS
271072982,TUR
412000914,CHN
412060621,CHN
412111098,CHN
412411855,CHN
900300701,
412423608,CHN
412349778,CHN
900030325,
412325345,CHN
412413968,CHN
412420843,CHN
412404144,CHN
235004768,GBR
412328553,CHN
112461278,
412523171,CHN
412428409,CHN
413062228,CHN
228158000,FRA
251270340,ISL
412480868,CHN
441298000,KOR
412435594,CHN
412401010,CHN
412440254,CHN
440219800,KOR
412211901,CHN
900320117,
224102690,ESP
412410781,CHN
200006456,
412419473,CHN
271072103,TUR
548487100,PHL
412410492,CHN
251837640,ISL
412428152,CHN
440123490,KOR
412437557,CHN
412215136,CHN
905117888,
257802840,NOR
627202000,GHA
412000300,CHN
412201139,CHN
412320068,CHN
412327313,CHN
316003331,CAN
412111313,CHN
412315152,CHN
412880269,CHN
244289000,NLD
412110372,CHN
412214222,CHN
914041006,
271072703,TUR
412420075,CHN
412437904,CHN
367088130,USA
412281435,CHN
412349632,CHN
412214363,CHN
412417368,CHN
601105000,ZAF
412215260,CHN
412428858,CHN
412421953,CHN
412480108,CHN
905116944,
412348785,CHN
366950140,USA
412438269,CHN
412322476,CHN
228112700,FRA
412413975,CHN
412322998,CHN
412420005,CHN
412003275,CHN
900018569,
227316020,FRA
412328799,CHN
416000303,TWN
412450026,CHN
800156497,
800000609,
412427236,CHN
251846340,ISL
412332161,CHN
412410838,CHN
412002208,CHN
251170440,ISL
257102540,NOR
412464617,CHN
367687850,USA
412410218,CHN
412421661,CHN
412286169,CHN
800000924,
412460836,CHN
271072222,TUR
257686500,NOR
412437039,CHN
412480804,CHN
412400001,CHN
251478340,ISL
412419309,CHN
412446579,CHN
412286229,CHN
412202839,CHN
412432524,CHN
257105040,NOR
412472326,CHN
366959080,USA
251839740,ISL
412412169,CHN
257450620,NOR
412410833,CHN
412002367,CHN
431501528,JPN
415834968,
813021762,
412421766,CHN
271072406,TUR
413130378,CHN
271073136,TUR
412422495,CHN
444444410,
257150620,NOR
412451561,CHN
412420796,CHN
412448897,CHN
257178800,NOR
257454420,NOR
413771966,CHN
251452000,ISL
245445000,NLD
412349780,CHN
251121740,ISL
338130869,USA
257005610,NOR
412422307,CHN
412422266,CHN
412449746,CHN
412419911,CHN
412900356,CHN
273853400,RUS
251317340,ISL
412210629,CHN
412423181,CHN
412462076,CHN
412445461,CHN
900017746,
667788211,SLE
251302940,ISL
412450154,CHN
601148300,ZAF
247141640,ITA
412417532,CHN
224000020,ESP
412437802,CHN
412421594,CHN
413005751,CHN
238407940,HRV
412324242,CHN
366962140,USA
412420128,CHN
412413295,CHN
910000092,
412469999,CHN
257489720,NOR
412327115,CHN
367134760,USA
412204701,CHN
412477538,CHN
412333184,CHN
412462828,CHN
412429201,CHN
412457509,CHN
251533540,ISL
200005942,
251485540,ISL
412445167,CHN
251332110,ISL
412434413,CHN
200001879,
431002338,JPN
412480475,CHN
412437365,CHN
412693340,CHN
412202563,CHN
100000668,
900900013,
412440269,CHN
412002318,CHN
412006888,CHN
412421112,CHN
251843770,ISL
663135000,SEN
412422703,CHN
701070000,ARG
273845500,RUS
412428383,CHN
412201603,CHN
257428820,NOR
412422558,CHN
412437124,CHN
412324324,CHN
412411357,CHN
412420164,CHN
412203301,CHN
412322396,CHN
257747800,NOR
227212000,FRA
412320010,CHN
514000000,KHM
412000169,CHN
800032534,
271072390,TUR
900812163,
251826110,ISL
412413709,CHN
412210000,CHN
200006472,
412457063,CHN
412330075,CHN
412420562,CHN
271072104,TUR
412469279,CHN
412423148,CHN
412427059,CHN
412413605,CHN
412411292,CHN
412209058,CHN
412420798,CHN
412428722,CHN
412439356,CHN
257138720,NOR
412410736,CHN
412421398,CHN
412370364,CHN
367016610,USA
412412968,CHN
412438986,CHN
412452672,CHN
235078256,GBR
316020458,CAN
412428396,CHN
251462940,ISL
412470141,CHN
412432147,CHN
412418927,CHN
412428495,CHN
412428111,CHN
247049360,ITA
257112440,NOR
338114252,USA
412412617,CHN
273298600,RUS
12348,
412256718,CHN
412433542,CHN
412451405,CHN
412328800,CHN
368158000,USA
412461921,CHN
110040625,
257034940,NOR
800019278,
228802000,FRA
130700705,
412426723,CHN
232007700,GBR
412331989,CHN
412413084,CHN
412412446,CHN
200646089,
701100000,ARG
412836444,CHN
257114440,NOR
366830940,USA
257775500,NOR
273457950,RUS
412071029,CHN
259118000,NOR
412460735,CHN
419001254,IND
412445404,CHN
273812710,RUS
412419799,CHN
412360857,CHN
412332223,CHN
412433685,CHN
412450427,CHN
412411615,CHN
412004888,CHN
412213731,CHN
412420004,CHN
412326232,CHN
271072246,TUR
219002307,DNK
412214649,CHN
412366271,CHN
412431486,CHN
412428327,CHN
800036459,
235111006,GBR
905108888,
412348939,CHN
926211209,
412370568,CHN
200007113,
273244100,RUS
412205409,CHN
412420686,CHN
412431746,CHN
412445544,CHN
257108940,NOR
412500071,CHN
412447093,CHN
412474972,CHN
257565500,NOR
412469369,CHN
601093500,ZAF
412352946,CHN
412286276,CHN
910100030,
367429740,USA
415923687,
800036424,
412439169,CHN
412322205,CHN
271072017,TUR
412423258,CHN
45663000,
200006661,
412451232,CHN
412431791,CHN
242147100,MAR
412437237,CHN
412201729,CHN
412414513,CHN
412324451,CHN
440120530,KOR
412427848,CHN
412436567,CHN
412213339,CHN
701006038,ARG
412331013,CHN
412205721,CHN
412283694,CHN
412432098,CHN
412421396,CHN
412367555,CHN
235112551,GBR
257260120,NOR
412323183,CHN
200012816,
412213425,CHN
257150120,NOR
540000610,NCL
990048914,
228213000,FRA
910060431,
200008821,
412422692,CHN
412442318,CHN
219000907,DNK
412437605,CHN
412354114,CHN
367652820,USA
200007041,
412426866,CHN
412412533,CHN
271062116,TUR
412325755,CHN
576608000,VUT
503002270,AUS
257131320,NOR
412419182,CHN
251442340,ISL
412090909,CHN
503016370,AUS
412810330,CHN
412412411,CHN
412420427,CHN
238390440,HRV
900027015,
412413614,CHN
228189000,FRA
412283549,CHN
412330243,CHN
412437756,CHN
412449089,CHN
412286564,CHN
900020847,
251243640,ISL
273812060,RUS
251408110,ISL
412428262,CHN
600013248,
412482884,CHN
412436149,CHN
200011317,
413698160,CHN
725000890,CHL
412819657,CHN
412464687,CHN
238654710,HRV
412433217,CHN
412015091,CHN
412322873,CHN
412430574,CHN
412329682,CHN
345882903,MEX
800011395,
440319850,KOR
251009110,ISL
249000150,MLT
228019600,FRA
412433325,CHN
367493730,USA
257021440,NOR
627999990,GHA
412442253,CHN
412422638,CHN
412438435,CHN
251793840,ISL
412328673,CHN
412284116,CHN
800011197,
228954000,FRA
416004198,TWN
431004999,JPN
412464376,CHN
412416062,CHN
412460395,CHN
412370761,CHN
413477650,CHN
800014629,
412205655,CHN
412286248,CHN
271072245,TUR
900038983,
367642830,USA
367356320,USA
412435046,CHN
316019185,CAN
412465615,CHN
251831110,ISL
257700600,NOR
412285079,CHN
412460537,CHN
412444092,CHN
412412287,CHN
412421782,CHN
412427906,CHN
412698150,CHN
412477552,CHN
412286478,CHN
412351119,CHN
412215199,CHN
412596859,CHN
412672040,CHN
800030636,
412349154,CHN
413001851,CHN
251311440,ISL
412303778,CHN
273341320,RUS
412321506,CHN
412427987,CHN
601833000,ZAF
257179820,NOR
800037085,
412460794,CHN
338148983,USA
412470486,CHN
235092244,GBR
412213765,CHN
412422268,CHN
412446265,CHN
412469715,CHN
412430292,CHN
412420229,CHN
412936506,CHN
412451987,CHN
413658310,CHN
412428647,CHN
257042320,NOR
412410325,CHN
412420859,CHN
338194482,USA
412479588,CHN
412320803,CHN
412213584,CHN
412326023,CHN
271072220,TUR
412203528,CHN
412434251,CHN
412444799,CHN
412352996,CHN
412461503,CHN
412329607,CHN
412439378,CHN
367136040,USA
367085280,USA
412445157,CHN
440142450,KOR
412416547,CHN
800000019,
412301449,CHN
431500410,JPN
770576123,URY
653680000,
440120760,KOR
416004526,TWN
271072384,TUR
412410537,CHN
412433747,CHN
251368110,ISL
367455330,USA
412443171,CHN
412211147,CHN
412421372,CHN
412433712,CHN
412325723,CHN
412424558,CHN
251080110,ISL
412439285,CHN
900019771,
412441503,CHN
412424503,CHN
235112484,GBR
412325519,CHN
412435493,CHN
412284314,CHN
412420848,CHN
300025423,
220368000,DNK
412286726,CHN
900017921,
412006971,CHN
251846770,ISL
800011172,
224102920,ESP
413001076,CHN
412423442,CHN
412332456,CHN
235017834,GBR
200004678,
800038027,
257021140,NOR
412433636,CHN
235109035,GBR
412435247,CHN
412285465,CHN
431006268,JPN
367030120,USA
412352934,CHN
342578970,
440107870,KOR
416016800,TWN
257084040,NOR
412675570,CHN
226667777,FRA
228806000,FRA
273814900,RUS
257122920,NOR
228131000,FRA
412427924,CHN
412203512,CHN
412432127,CHN
150203465,
466511760,QAT
905113468,
440135190,KOR
412205612,CHN
412321594,CHN
251488440,ISL
251319110,ISL
251835940,ISL
412472958,CHN
412205033,CHN
412205039,CHN
251341440,ISL
998549602,
412431694,CHN
412413756,CHN
412410318,CHN
440010720,KOR
412416333,CHN
244615990,NLD
211542610,DEU
316005462,CAN
800019257,
412420388,CHN
413762818,CHN
416005868,TWN
200009387,
412002858,CHN
412438611,CHN
412559696,CHN
366839630,USA
412420615,CHN
701000725,ARG
412464913,CHN
257788700,NOR
366912350,USA
273442420,RUS
412423774,CHN
412213465,CHN
412416511,CHN
412423249,CHN
412421829,CHN
412371203,CHN
273413800,RUS
247084070,ITA
412433647,CHN
412461788,CHN
412423149,CHN
412442217,CHN
412423306,CHN
412445806,CHN
200008999,
412469997,CHN
271072216,TUR
412452737,CHN
412426895,CHN
367673080,USA
412213809,CHN
251466540,ISL
900272313,
412439205,CHN
412332952,CHN
366297000,USA
412428198,CHN
412428664,CHN
412286278,CHN
412461175,CHN
200005348,
257113840,NOR
466515920,QAT
990016870,
958888888,
412416099,CHN
900022775,
800031680,
412464253,CHN
440126150,KOR
273382320,RUS
412213755,CHN
235089141,GBR
412428089,CHN
431601398,JPN
412461077,CHN
412423741,CHN
412422743,CHN
412413877,CHN
100700227,
627141000,GHA
251591110,ISL
900403369,
251102000,ISL
412213988,CHN
273359300,RUS
412434202,CHN
412358705,CHN
251837240,ISL
601387000,ZAF
412450848,CHN
412430865,CHN
412213163,CHN
412500056,CHN
412433681,CHN
412288507,CHN
412200352,CHN
412444862,CHN
412287331,CHN
200008261,
367494840,USA
412470482,CHN
366727880,USA
412432229,CHN
412324388,CHN
251125000,ISL
200005787,
412666633,CHN
242130100,MAR
251813740,ISL
251485340,ISL
245357869,NLD
316007033,CAN
725000880,CHL
228174600,FRA
701000902,ARG
800030624,
901401206,
251169110,ISL
412330234,CHN
200005721,
412433478,CHN
412422062,CHN
412413324,CHN
228113000,FRA
224056340,ESP
412460843,CHN
276812000,EST
237308000,GRC
257094940,NOR
257341120,NOR
257046040,NOR
412410794,CHN
251283110,ISL
412214607,CHN
271072878,TUR
412369179,CHN
412335777,CHN
412433623,CHN
412421649,CHN
412421625,CHN
101408351,
627169000,GHA
259995000,NOR
271072056,TUR
263414590,PRT
820080124,
440125125,KOR
257006700,NOR
412324217,CHN
412286136,CHN
412205436,CHN
412436525,CHN
413457223,CHN
412460717,CHN
412459946,CHN
251177110,ISL
412283865,CHN
257030940,NOR
271072146,TUR
412462432,CHN
412329694,CHN
367079220,USA
412330293,CHN
412433649,CHN
412444061,CHN
800025876,
416109025,TWN
412460212,CHN
412427894,CHN
740372000,FLK
412423011,CHN
440111540,KOR
257147320,NOR
412326156,CHN
412203532,CHN
258086960,NOR
432927000,JPN
257123220,NOR
412444687,CHN
219021235,DNK
905106108,
211337920,DEU
412213262,CHN
257157520,NOR
412366243,CHN
412464768,CHN
412423796,CHN
412202121,CHN
219002954,DNK
416892012,TWN
412284119,CHN
271062094,TUR
412285285,CHN
800011339,
412420017,CHN
271072251,TUR
412433208,CHN
701000658,ARG
412326117,CHN
440130690,KOR
338111258,USA
227562010,FRA
412321035,CHN
412441501,CHN
503711100,AUS
800028926,
601764000,ZAF
412460699,CHN
412451485,CHN
232007860,GBR
412200216,CHN
412201792,CHN
244770306,NLD
412413181,CHN
510065000,FSM
412415547,CHN
412417139,CHN
412325448,CHN
412472957,CHN
412421619,CHN
412424507,CHN
238000010,HRV
273848400,RUS
228299900,FRA
412428097,CHN
416004741,TWN
316005273,CAN
412213958,CHN
412428738,CHN
199910031,
412432209,CHN
412350294,CHN
412433096,CHN
800044203,
200006463,
412421956,CHN
800040163,
412411314,CHN
227102860,FRA
200005459,
257567500,NOR
812214718,
412410397,CHN
235102745,GBR
800013756,
440123650,KOR
412439129,CHN
235096462,GBR
412414692,CHN
224068580,ESP
412432286,CHN
366705860,USA
412423382,CHN
412201833,CHN
412332164,CHN
601557000,ZAF
701000617,ARG
800000126,
413806167,CHN
257102340,NOR
251838640,ISL
701000648,ARG
412413101,CHN
413826245,CHN
257303720,NOR
412468806,CHN
900408316,
271072636,TUR
412451321,CHN
412211145,CHN
367567290,USA
257463220,NOR
412424574,CHN
627010000,GHA
259438000,NOR
257303420,NOR
273412090,RUS
601578000,ZAF
701000628,ARG
412417322,CHN
