mmsi,eu_fishing,eu_label,eu_sublabel,eu_label2,eu_sublabel2,eu_length,eu_tonnage
224121650,Fishing vessel,Trawlers,Trawlers,,,28.5,243.0
239433000,Fishing vessel,Purse seines,Purse seines,,,16.8,30.0
224094870,Fishing vessel,Set gear,Set longlines,Set gear,Pots and traps,16.58,30.12
244646000,Fishing vessel,Trawlers,Trawlers,Set gear,Pots and traps,19.0,49.0
227322390,Fishing vessel,Trawlers,Trawlers,,,15.2,39.76
247081170,Fishing vessel,Trawlers,Trawlers,,,20.1,71.0
235011055,Fishing vessel,Trawlers,Trawlers,,,14.85,37.28
266440000,Fishing vessel,Purse seines,Purse seines,Trawlers,Trawlers,61.75,1211.0
235008665,Fishing vessel,Trawlers,Trawlers,,,23.98,97.0
266064000,Fishing vessel,Trawlers,Trawlers,,,18.88,59.0
245378000,Fishing vessel,Trawlers,Trawlers,,,38.1,180.0
238880340,Fishing vessel,Purse seines,Purse seines,,,39.95,328.0
250310000,Fishing vessel,Trawlers,Trawlers,,,32.18,128.0
226183000,Fishing vessel,Trawlers,Trawlers,,,24.45,202.45
247102490,Fishing vessel,Trawlers,Trawlers,,,19.77,58.0
247042200,Fishing vessel,Trawlers,Trawlers,,,30.18,197.0
237401000,Fishing vessel,Trawlers,Trawlers,,,20.25,35.0
234908000,Fishing vessel,Trawlers,Trawlers,,,18.11,126.0
245647000,Fishing vessel,Trawlers,Trawlers,,,39.3,257.0
227814000,Fishing vessel,Trawlers,Trawlers,,,15.99,46.0
247120710,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,18.33,38.0
235103397,Fishing vessel,Trawlers,Trawlers,,,50.63,1230.0
224225320,Fishing vessel,Trawlers,Trawlers,,,28.0,208.0
224072270,Fishing vessel,Drifting longlines,Drifting longlines,,,17.5,54.77
224139450,Fishing vessel,Trawlers,Trawlers,,,21.66,42.72
219015617,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,9.99,10.5
265737870,Fishing vessel,Set gear,Set gillnets,Pole and line,Pole and line,10.6,12.14
245262000,Fishing vessel,Trawlers,Trawlers,,,23.63,78.0
247145460,Fishing vessel,Trawlers,Trawlers,,,19.66,54.0
247149860,Fishing vessel,Purse seines,Purse seines,Set gear,Set longlines,15.55,32.0
211339490,Fishing vessel,Trawlers,Trawlers,,,19.85,73.0
247130320,Fishing vessel,Trawlers,Trawlers,,,24.94,91.0
227146500,Fishing vessel,Trawlers,Trawlers,,,15.9,64.14
234806000,Fishing vessel,Trawlers,Trawlers,,,17.31,100.0
235005820,Fishing vessel,Trawlers,Trawlers,,,34.6,320.0
247052570,Fishing vessel,Trawlers,Trawlers,,,22.5,71.0
224134120,Fishing vessel,Trawlers,Trawlers,,,28.38,301.0
261012560,Fishing vessel,Trawlers,Trawlers,,,17.79,32.0
211101000,Fishing vessel,Trawlers,Trawlers,,,45.54,345.0
227340000,Fishing vessel,Trawlers,Trawlers,,,20.5,92.43
238308040,Fishing vessel,Purse seines,Purse seines,Set gear,Set longlines,30.9,172.0
244323000,Fishing vessel,Trawlers,Trawlers,,,21.23,43.0
247063270,Fishing vessel,Trawlers,Trawlers,,,18.09,38.0
240802000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,23.0,46.0
246417000,Fishing vessel,Trawlers,Trawlers,,,35.98,170.0
265710440,Fishing vessel,Set gear,Pots and traps,,,6.7,2.07
224353650,Fishing vessel,Purse seines,Purse seines,,,18.9,32.98
235002743,Fishing vessel,Trawlers,Trawlers,,,18.1,47.0
219024000,Fishing vessel,Trawlers,Trawlers,,,15.07,57.3
247061680,Fishing vessel,Trawlers,Trawlers,,,18.68,39.0
235002070,Fishing vessel,Trawlers,Trawlers,,,24.56,192.0
227302000,Fishing vessel,Trawlers,Trawlers,,,88.24,2610.0
219015103,Fishing vessel,Trawlers,Trawlers,,,19.95,147.3
224055660,Fishing vessel,Set gear,Set gillnets,,,21.0,60.56
219006236,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,9.05,4.4
224104450,Fishing vessel,Purse seines,Purse seines,,,31.0,162.0
234805000,Fishing vessel,Trawlers,Trawlers,,,21.22,180.0
240632000,Fishing vessel,Purse seines,Purse seines,,,23.7,50.0
250002378,Fishing vessel,Trawlers,Trawlers,,,24.73,106.0
247081610,Fishing vessel,Trawlers,Trawlers,,,21.4,76.0
207822660,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,25.5,117.36
224045640,Fishing vessel,Set gear,Set gillnets,,,17.0,70.45
238451240,Fishing vessel,Trawlers,Trawlers,,,21.78,70.0
265667690,Fishing vessel,Set gear,Set gillnets,,,9.6,8.93
227802000,Fishing vessel,Trawlers,Trawlers,,,15.0,40.0
235101187,Fishing vessel,Trawlers,Trawlers,,,10.9,12.47
247084010,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,17.35,33.0
237556000,Fishing vessel,Trawlers,Trawlers,,,20.2,40.0
275237000,Fishing vessel,Trawlers,Trawlers,,,25.45,110.0
224043560,Fishing vessel,Drifting longlines,Drifting longlines,,,29.3,259.0
224088940,Fishing vessel,Trawlers,Trawlers,,,21.96,75.02
232004700,Fishing vessel,Trawlers,Trawlers,,,28.0,188.0
227321240,Fishing vessel,Trawlers,Trawlers,,,24.9,94.0
224283540,Fishing vessel,Set gear,Set longlines,,,16.4,33.65
266427000,Fishing vessel,Trawlers,Trawlers,,,49.84,1023.0
250003406,Fishing vessel,Trawlers,Trawlers,Unknown gear,Unknown gear,27.35,325.0
227681490,Fishing vessel,Trawlers,Trawlers,,,11.43,15.06
219001553,Fishing vessel,Set gear,Set gillnets,Trawlers,Trawlers,9.95,10.4
224220670,Fishing vessel,Purse seines,Purse seines,,,16.5,31.08
224133306,Fishing vessel,Trawlers,Trawlers,,,23.07,65.22
235005059,Fishing vessel,Trawlers,Trawlers,,,16.8,41.0
235007860,Fishing vessel,Trawlers,Trawlers,,,40.25,474.0
237900000,Fishing vessel,Trawlers,Trawlers,,,30.4,164.0
247080530,Fishing vessel,Trawlers,Trawlers,,,21.0,60.0
224069130,Fishing vessel,Set gear,Set longlines,Set gear,Set gillnets,33.0,298.0
247132480,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,15.05,24.0
238420640,Fishing vessel,Purse seines,Purse seines,Set gear,Set gillnets,21.43,77.0
244573154,Fishing vessel,Pole and line,Pole and line,,,9.1,4.0
207426000,Fishing vessel,Trawlers,Trawlers,Drifting longlines,Drifting longlines,25.45,117.36
235012112,Fishing vessel,Trawlers,Trawlers,,,40.08,142.0
227437000,Fishing vessel,Trawlers,Trawlers,,,15.25,64.42
240397000,Fishing vessel,Set gear,Set longlines,Set gear,Set gillnets,15.5,11.0
227320710,Fishing vessel,Trawlers,Trawlers,,,26.0,97.58
247054080,Fishing vessel,Trawlers,Trawlers,,,17.4,28.0
224622000,Fishing vessel,Trawlers,Trawlers,,,58.0,963.0
219011179,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,14.0,23.2
247149630,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,20.4,44.0
237880000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,30.0,171.0
219633000,Fishing vessel,Trawlers,Trawlers,,,27.95,230.0
224096770,Fishing vessel,Purse seines,Purse seines,,,26.5,114.23
227320000,Fishing vessel,Trawlers,Trawlers,,,19.5,92.06
224057130,Fishing vessel,Trawlers,Trawlers,,,16.75,52.18
245587000,Fishing vessel,Trawlers,Trawlers,,,24.44,114.0
247085680,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,16.8,39.0
224069960,Fishing vessel,Drifting longlines,Drifting longlines,,,28.0,182.0
235075291,Fishing vessel,Trawlers,Trawlers,,,13.98,29.14
275444000,Fishing vessel,Set gear,Pots and traps,Unknown gear,Unknown gear,54.82,734.0
211572000,Fishing vessel,Trawlers,Trawlers,,,17.79,46.0
227419000,Fishing vessel,Trawlers,Trawlers,,,15.2,33.0
235006840,Fishing vessel,Set gear,Set gillnets,,,22.65,198.0
244620254,Fishing vessel,Trawlers,Trawlers,,,23.6,86.0
246256000,Fishing vessel,Trawlers,Trawlers,,,39.32,193.0
247083410,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,27.25,114.0
211155000,Fishing vessel,Trawlers,Trawlers,,,16.96,38.0
237525000,Fishing vessel,Trawlers,Trawlers,,,26.05,119.0
224134690,Fishing vessel,Trawlers,Trawlers,,,21.25,57.9
224063280,Fishing vessel,Trawlers,Trawlers,,,23.02,50.29
247145790,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,21.15,63.0
224021640,Fishing vessel,Purse seines,Purse seines,,,25.12,78.75
211523500,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,9.98,9.0
224047340,Fishing vessel,Trawlers,Trawlers,,,21.05,35.17
224132650,Fishing vessel,Set gear,Set gillnets,,,17.5,33.18
218007000,Fishing vessel,Trawlers,Trawlers,,,23.98,137.0
227873000,Fishing vessel,Trawlers,Trawlers,,,17.0,62.25
266348000,Fishing vessel,Trawlers,Trawlers,,,22.63,172.0
247143190,Fishing vessel,Trawlers,Trawlers,,,28.35,147.0
247142510,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,17.31,31.0
224514000,Fishing vessel,Trawlers,Trawlers,,,36.0,370.0
211359830,Fishing vessel,Trawlers,Trawlers,,,35.06,143.0
247145120,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,18.75,44.0
224089260,Fishing vessel,Trawlers,Trawlers,,,23.0,75.31
246233000,Fishing vessel,Fishing vessel,Fishing vessel,Trawlers,Trawlers,26.99,215.0
205197000,Fishing vessel,Trawlers,Trawlers,,,37.88,311.0
247093040,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,22.7,68.0
275244000,Fishing vessel,Trawlers,Trawlers,,,17.56,27.0
265635420,Fishing vessel,Trawlers,Trawlers,,,11.32,19.03
224088000,Fishing vessel,Purse seines,Purse seines,,,116.0,4406.0
237445000,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,22.1,61.0
237148900,Fishing vessel,Fishing vessel,Fishing vessel,Purse seines,Purse seines,15.53,21.0
238469740,Fishing vessel,Purse seines,Purse seines,,,28.2,161.0
224355000,Fishing vessel,Trawlers,Trawlers,,,32.0,258.0
227311000,Fishing vessel,Set gear,Set gillnets,,,20.2,72.73
211430000,Fishing vessel,Trawlers,Trawlers,,,17.59,53.0
224018460,Fishing vessel,Purse seines,Purse seines,,,35.6,192.0
237295000,Fishing vessel,Trawlers,Trawlers,,,28.0,113.0
247087080,Fishing vessel,Trawlers,Trawlers,,,16.17,24.0
219328000,Fishing vessel,Trawlers,Trawlers,,,43.3,638.0
247123740,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,15.08,29.0
224138320,Fishing vessel,Purse seines,Purse seines,,,23.95,84.35
247081380,Fishing vessel,Trawlers,Trawlers,,,20.9,75.0
247100770,Fishing vessel,Purse seines,Purse seines,Trawlers,Trawlers,23.35,64.0
247091080,Fishing vessel,Trawlers,Trawlers,,,23.01,94.0
237292000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,28.2,113.0
224752000,Fishing vessel,Drifting longlines,Drifting longlines,,,38.5,371.0
211332750,Fishing vessel,Trawlers,Trawlers,,,23.8,158.0
205311000,Fishing vessel,Set gear,Set gillnets,,,12.68,18.0
237334000,Fishing vessel,Trawlers,Trawlers,,,30.3,161.0
250104850,Fishing vessel,Set gear,Pots and traps,,,9.66,6.01
233282000,Fishing vessel,Trawlers,Trawlers,,,25.94,177.0
237814000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,21.6,70.0
247094330,Fishing vessel,Trawlers,Trawlers,,,18.7,50.0
224116380,Fishing vessel,Drifting longlines,Drifting longlines,,,25.7,152.0
247100420,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,18.91,75.0
219946000,Fishing vessel,Set gear,Set gillnets,,,20.05,126.4
224050530,Fishing vessel,Trawlers,Trawlers,,,24.0,145.0
250000216,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,24.0,163.0
237349000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,22.1,60.0
220109000,Fishing vessel,Trawlers,Trawlers,,,24.57,269.6
250102600,Fishing vessel,Trawlers,Trawlers,,,51.2,850.0
238654610,Fishing vessel,Trawlers,Trawlers,,,32.3,187.19
240404000,Fishing vessel,Set gear,Set gillnets,Drifting longlines,Drifting longlines,16.72,33.0
247099280,Fishing vessel,Trawlers,Trawlers,,,22.58,49.0
263486000,Fishing vessel,Trawlers,Trawlers,,,24.0,191.88
265536200,Fishing vessel,Set gear,Set gillnets,,,10.0,11.31
219013756,Fishing vessel,Fishing vessel,Fishing vessel,Set gear,Set gillnets,11.45,12.8
247134010,Fishing vessel,Trawlers,Trawlers,,,15.78,28.0
224063780,Fishing vessel,Purse seines,Purse seines,,,17.95,27.58
244810702,Fishing vessel,Trawlers,Trawlers,,,14.95,28.0
224013880,Fishing vessel,Trawlers,Trawlers,,,20.0,92.67
219016971,Fishing vessel,Trawlers,Trawlers,,,15.53,98.1
247141310,Fishing vessel,Trawlers,Trawlers,,,17.34,37.0
224056740,Fishing vessel,Trawlers,Trawlers,,,21.01,66.81
235102697,Fishing vessel,Trawlers,Trawlers,,,38.1,850.0
246005000,Fishing vessel,Trawlers,Trawlers,,,22.85,78.0
244100829,Fishing vessel,Trawlers,Trawlers,,,19.96,69.0
224378000,Fishing vessel,Trawlers,Trawlers,,,58.38,962.0
205258000,Fishing vessel,Trawlers,Trawlers,,,23.99,109.0
224000390,Fishing vessel,Trawlers,Trawlers,,,20.35,58.91
235023713,Fishing vessel,Set gear,Pots and traps,,,11.7,11.7
227844000,Fishing vessel,Trawlers,Trawlers,,,22.0,138.81
247144660,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,17.62,34.0
224027550,Fishing vessel,Trawlers,Trawlers,,,25.83,83.4
224205230,Fishing vessel,Trawlers,Trawlers,,,17.5,20.37
247050220,Fishing vessel,Trawlers,Trawlers,,,20.45,72.0
247152510,Fishing vessel,Trawlers,Trawlers,,,20.15,54.0
227893000,Fishing vessel,Set gear,Set gillnets,,,15.32,32.39
233433000,Fishing vessel,Trawlers,Trawlers,,,25.91,195.0
247113150,Fishing vessel,Trawlers,Trawlers,,,20.38,44.0
247144890,Fishing vessel,Purse seines,Purse seines,Set gear,Set longlines,15.4,27.0
224102850,Fishing vessel,Trawlers,Trawlers,,,17.5,37.99
219007492,Fishing vessel,Set gear,Set gillnets,,,9.9,6.3
247100490,Fishing vessel,Trawlers,Trawlers,,,24.5,94.0
237027000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,20.3,37.0
246339000,Fishing vessel,Trawlers,Trawlers,,,40.19,236.0
224097540,Fishing vessel,Set gear,Set gillnets,,,16.75,71.93
219005847,Fishing vessel,Set gear,Set gillnets,Trawlers,Trawlers,10.54,11.6
227486000,Fishing vessel,Trawlers,Trawlers,,,21.06,130.14
212101000,Fishing vessel,Drifting longlines,Drifting longlines,Set gear,Set longlines,14.5,45.0
239068000,Fishing vessel,Purse seines,Purse seines,,,20.8,42.0
230035000,Fishing vessel,Trawlers,Trawlers,,,27.05,256.0
247052530,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,16.88,38.0
247122310,Fishing vessel,Trawlers,Trawlers,,,17.3,53.0
265730370,Fishing vessel,Set gear,Pots and traps,,,9.35,3.71
224078290,Fishing vessel,Purse seines,Purse seines,,,16.5,24.6
227820000,Fishing vessel,Set gear,Pots and traps,Trawlers,Trawlers,23.93,163.65
211400000,Fishing vessel,Trawlers,Trawlers,,,15.45,47.0
247141660,Fishing vessel,Purse seines,Purse seines,Set gear,Set longlines,19.1,43.0
224025280,Fishing vessel,Set gear,Set gillnets,,,16.0,25.7
245502000,Fishing vessel,Trawlers,Trawlers,,,23.46,77.0
227594760,Fishing vessel,Set gear,Set gillnets,Set gear,Pots and traps,11.96,8.65
224045480,Fishing vessel,Set gear,Set longlines,,,16.5,43.8
263551000,Fishing vessel,Set gear,Set longlines,Drifting longlines,Drifting longlines,37.5,412.0
220329000,Fishing vessel,Trawlers,Trawlers,,,17.49,88.3
224100120,Fishing vessel,Purse seines,Purse seines,,,20.5,46.0
224137770,Fishing vessel,Purse seines,Purse seines,,,26.64,89.36
224040470,Fishing vessel,Purse seines,Purse seines,,,22.6,41.36
247050830,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,18.36,65.0
245458000,Fishing vessel,Trawlers,Trawlers,,,23.86,83.0
247101270,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,19.77,58.0
244277000,Fishing vessel,Trawlers,Trawlers,,,20.2,50.0
263402840,Fishing vessel,Set gear,Set gillnets,,,16.28,24.64
224076000,Fishing vessel,Drifting longlines,Drifting longlines,,,31.0,222.0
247102810,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,21.3,99.0
224690000,Fishing vessel,Set gear,Set longlines,Set gear,Set gillnets,34.25,326.0
227980000,Fishing vessel,Trawlers,Trawlers,,,15.99,75.0
224020000,Fishing vessel,Drifting longlines,Drifting longlines,,,27.3,235.57
224959540,Fishing vessel,Drifting longlines,Drifting longlines,,,20.0,74.88
247220050,Fishing vessel,Purse seines,Purse seines,Set gear,Set longlines,25.36,99.0
224014120,Fishing vessel,Trawlers,Trawlers,,,24.95,77.54
227319270,Fishing vessel,Set gear,Set gillnets,,,11.3,6.67
247145080,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,20.95,58.0
224024870,Fishing vessel,Purse seines,Purse seines,,,16.85,29.48
224888000,Fishing vessel,Trawlers,Trawlers,,,48.96,796.0
247141940,Fishing vessel,Trawlers,Trawlers,,,20.56,55.0
247120560,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,27.5,99.0
263413680,Fishing vessel,Purse seines,Purse seines,,,18.15,34.0
224096830,Fishing vessel,Purse seines,Purse seines,,,22.0,58.3
224178000,Fishing vessel,Trawlers,Trawlers,,,29.5,244.0
224065290,Fishing vessel,Purse seines,Purse seines,,,32.0,160.0
235089496,Fishing vessel,Trawlers,Trawlers,,,11.39,11.35
224123580,Fishing vessel,Trawlers,Trawlers,,,18.8,30.23
247122030,Fishing vessel,Trawlers,Trawlers,,,22.37,63.0
261025910,Fishing vessel,Trawlers,Trawlers,,,18.63,37.0
247044980,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,15.02,25.0
219004203,Fishing vessel,Set gear,Set gillnets,Trawlers,Trawlers,16.1,48.1
224061870,Fishing vessel,Purse seines,Purse seines,,,19.5,39.06
275423000,Fishing vessel,Trawlers,Trawlers,,,25.5,117.0
219015338,Fishing vessel,Trawlers,Trawlers,,,14.99,30.7
220283000,Fishing vessel,Trawlers,Trawlers,,,18.5,67.0
247100190,Fishing vessel,Trawlers,Trawlers,,,20.8,77.0
224163640,Fishing vessel,Trawlers,Trawlers,,,20.85,54.29
224004800,Fishing vessel,Purse seines,Purse seines,,,28.5,161.0
224057830,Fishing vessel,Set gear,Set gillnets,,,27.0,162.76
227602810,Fishing vessel,Set gear,Set gillnets,,,11.97,23.47
247300940,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,25.05,118.0
245775000,Fishing vessel,Trawlers,Trawlers,,,21.77,83.0
247053710,Fishing vessel,Trawlers,Trawlers,,,16.55,33.0
261003620,Fishing vessel,Trawlers,Trawlers,,,26.32,162.0
247140880,Fishing vessel,Trawlers,Trawlers,,,21.97,55.0
224580000,Fishing vessel,Purse seines,Purse seines,,,52.3,912.0
235000670,Fishing vessel,Trawlers,Trawlers,,,20.8,189.0
261006860,Fishing vessel,Trawlers,Trawlers,,,17.57,38.0
266065000,Fishing vessel,Trawlers,Trawlers,,,23.97,151.0
235001841,Fishing vessel,Set gear,Pots and traps,,,17.03,53.0
227106100,Fishing vessel,Trawlers,Trawlers,,,24.02,151.52
245263000,Fishing vessel,Trawlers,Trawlers,,,40.4,348.0
227904000,Fishing vessel,Set gear,Pots and traps,Set gear,Set gillnets,23.92,160.66
263401550,Fishing vessel,Set gear,Set gillnets,,,16.48,22.44
250105840,Fishing vessel,Fishing vessel,Fishing vessel,,,14.99,46.4
235016228,Fishing vessel,Trawlers,Trawlers,,,23.09,202.0
244810050,Fishing vessel,Pole and line,Pole and line,Set gear,Set longlines,9.95,2.0
205128000,Fishing vessel,Trawlers,Trawlers,,,23.99,102.0
247051920,Fishing vessel,Trawlers,Trawlers,,,26.5,101.0
224189190,Fishing vessel,Set gear,Set gillnets,,,11.75,8.34
211671890,Fishing vessel,Trawlers,Trawlers,,,18.98,62.0
247301120,Fishing vessel,Purse seines,Purse seines,Set gear,Set longlines,20.4,46.0
247101490,Fishing vessel,Trawlers,Trawlers,,,27.97,164.0
265671520,Fishing vessel,Fishing vessel,Fishing vessel,Set gear,Set gillnets,9.94,6.51
205285000,Fishing vessel,Trawlers,Trawlers,,,19.35,66.0
263401760,Fishing vessel,Trawlers,Trawlers,,,34.5,241.0
204233000,Fishing vessel,Set gear,Set longlines,Drifting longlines,Drifting longlines,24.75,157.94
224021860,Fishing vessel,Trawlers,Trawlers,,,18.53,57.19
235082849,Fishing vessel,Trawlers,Trawlers,,,16.75,71.0
224980000,Fishing vessel,Set gear,Set longlines,Set gear,Set gillnets,28.0,225.54
224005220,Fishing vessel,Trawlers,Trawlers,,,22.05,58.83
224094590,Fishing vessel,Set gear,Set gillnets,,,17.8,55.06
263410940,Fishing vessel,Set gear,Set gillnets,,,8.98,5.58
240250000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,24.05,43.0
247081050,Fishing vessel,Trawlers,Trawlers,,,19.1,82.0
224227000,Fishing vessel,Set gear,Set longlines,,,25.35,163.0
247120950,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,28.07,107.0
247149410,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,20.9,51.0
244932000,Fishing vessel,Trawlers,Trawlers,,,25.0,112.0
247094040,Fishing vessel,Trawlers,Trawlers,,,19.2,29.0
224075480,Fishing vessel,Trawlers,Trawlers,,,18.45,36.6
246269000,Fishing vessel,Trawlers,Trawlers,,,23.2,68.0
219006971,Fishing vessel,Trawlers,Trawlers,,,14.63,26.1
235026408,Fishing vessel,Trawlers,Trawlers,,,13.4,32.39
247148190,Fishing vessel,Trawlers,Trawlers,,,20.61,58.0
247148670,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,15.03,33.0
219006142,Fishing vessel,Set gear,Set gillnets,,,19.08,75.2
238983610,Fishing vessel,Trawlers,Trawlers,,,32.48,207.0
246226000,Fishing vessel,Trawlers,Trawlers,,,19.99,67.0
247300990,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,19.15,34.0
219006115,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,10.46,9.8
226004000,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,15.95,82.88
204225000,Fishing vessel,Set gear,Set longlines,Drifting longlines,Drifting longlines,25.36,154.0
224246000,Fishing vessel,Set gear,Set longlines,Set gear,Set gillnets,32.75,292.8
224023970,Fishing vessel,Purse seines,Purse seines,,,24.5,63.19
263500286,Fishing vessel,Set gear,Set longlines,,,19.7,112.15
247063450,Fishing vessel,Trawlers,Trawlers,,,21.42,47.0
247131080,Fishing vessel,Trawlers,Trawlers,,,25.16,86.0
247094260,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,25.75,69.0
261013080,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,13.9,23.98
