mmsi,shiptype,length,tonnage,length_stddev,tonnage_stddev,number_shiptypes
412283998,Drifting_longlines,49.150000000000006,591.0,0.0,0.0,1
247151920,Drifting_longlines,25.9,127.0,,,1
441660000,Drifting_longlines,48.22600000000005,446.0,0.14302711895565992,85.01510199704266,1
529605000,Reefer,97.4,2839.0,,,1
431682000,Drifting_longlines,52.6099999999999,541.4,0.0,100.8784001305692,1
224197230,Unknown,25.26,82.96,,,1
576728000,Reefer,94.31999999999995,3431.0,0.0,0.0,1
224055440,Purse_seines,43.41,350.0,,,1
338150531,Drifting_longlines,20.0,45.0,,,1
412320024,Drifting_longlines,33.76,199.0,,,1
341889000,Reefer,117.31,4964.0,,,1
416000448,Purse_seines,21.95,33.71,,,1
211238930,Trawlers,116.7,7278.0,,,1
419900400,Drifting_longlines,35.76,310.0,,,1
224123720,Trawlers,30.9,263.0,,,1
416142600,Drifting_longlines,41.0,363.0,0.0,0.0,1
204206740,Pole_and_line,20.0,77.39,,,1
529783000,Purse_seines,67.95,1549.0,16.899852070358488,1115.814500712372,1
416001425,Drifting_longlines,20.2,36.29,,,1
224095720,Unknown,24.97,119.14,,,1
441014000,Drifting_longlines,51.44999999999997,470.25,2.688444407707428,92.96082124053274,1
256000217,Unknown,21.4,33.0,,,1
440113000,Reefer,120.75,4490.0,,,1
233651000,Trawlers,27.4,,,,1
370663000,Bunker,107.0,4750.0,,,1
247146060,Drifting_longlines,20.43,52.0,,,1
440810000,Drifting_longlines,43.46999999999993,389.8,0.0,123.3626500783095,1
441600589,Drifting_longlines,48.63999999999999,657.0,0.0,0.0,1
431892000,Pole_and_line,48.800000000000004,378.0,0.0,0.0,1
431613000,Drifting_longlines,49.19999999999991,418.6,0.0,79.5989949685296,1
224114750,Drifting_longlines,27.0,163.09666666666666,0.0,0.13931149381042118,1
366788000,Pole_and_line,53.6,468.0,,,1
540003900,Drifting_longlines,21.0,97.0,,,1
664000022,Drifting_longlines,47.2,577.0,,,1
367636590,Recreational_fishing,23.2,97.0,,,1
237885000,Trawlers,28.15,63.22,,,1
416003097,Drifting_longlines,29.7,99.0,,,1
416002465,Drifting_longlines,26.1,76.66,,,1
224057830,Set_gillnets,27.0,162.76,,,1
529567000,Reefer,116.2,4471.0,,,1
224074180,Pole_and_line,24.7,106.0,,,1
440986000,Drifting_longlines,47.21000000000003,429.75,0.0,86.85072031392497,1
224061430,Pole_and_line,35.6,206.0,,,1
367161340,Drifting_longlines,24.14,120.0,0.0,6.4142698058981855,1
416127700,Drifting_longlines,27.4,80.91,,,1
367150430,Drifting_longlines,22.824999999999996,159.0,0.00534522483824784,8.552359741197577,1
247120470,Trawlers,28.7,157.0,,,1
412687180,Drifting_longlines,20.7,115.0,,,1
303345000,Purse_seines,55.5,1023.5,0.0,51.848680931010335,1
431600930,Pole_and_line,29.7,119.0,,,1
224288000,Drifting_longlines,30.0,245.03333333333342,0.0,69.98214159229461,1
441645000,Drifting_longlines,49.92400000000002,427.8,0.012048289933538911,121.76689788014986,1
432845000,Recreational_fishing|Pole_and_line,64.37,919.0,0.0,484.9742261192856,2
247070850,Trawlers,25.1,121.0,,,1
247071070,Purse_seines,21.6,59.0,,,1
416004411,Drifting_longlines,23.7,99.6,,,1
422733000,Reefer,81.13,2277.0,,,1
250117400,Trawlers,24.5,230.0,,,1
227309000,Trawlers,24.9,178.91,,,1
224000390,Unknown,20.35,58.91,,,1
247120440,Trawlers,24.63,88.0,,,1
367537080,Pole_and_line,25.0,103.0,,,1
224472000,Drifting_longlines,35.6,300.7599999999999,3.819143697985007,75.71084279792237,1
412401230,Reefer,83.75,2028.0,,,1
416002357,Drifting_longlines,22.5,52.09,,,1
238752040,Unknown,25.27,97.0,,,1
416602000,Reefer|Drifting_longlines,74.53333333333333,1095.0,3.3492422502470616,0.0,2
271072607,Trawlers,24.0,22.0,,,1
371156000,Reefer,129.19500000000002,6399.0,0.005345224838242578,0.0,1
416000144,Drifting_longlines,23.8,72.0,,,1
440704000,Drifting_longlines,49.68250000000002,469.0,0.12656637633687498,92.52438546006077,1
224717000,Drifting_longlines|Purse_seines,69.60999999999999,1928.5600000000002,0.0,419.7614109995583,2
548347100,Purse_seines,53.03,1014.15,,,1
247143540,Unknown,27.37,153.0,,,1
416003505,Drifting_longlines,19.23,39.58,,,1
412463905,Drifting_longlines,44.19,471.0,0.0,0.0,1
247083070,Trawlers,25.6,118.0,,,1
576262000,Purse_seines,65.4,1557.0,,,1
224120840,Drifting_longlines,24.0,96.83333333333333,0.0,38.791602977170996,1
247083540,Trawlers,28.1,108.0,,,1
367125970,Handliners,26.14,173.0,,,1
455363000,Drifting_longlines,55.75,520.0,,,1
247147590,Unknown,31.95,215.0,,,1
235011319,Trawlers,43.51,,,,1
224100120,Unknown,20.5,46.0,,,1
224129820,Purse_seines,20.2,46.0,,,1
440990000,Purse_seines,68.1,1526.0,,,1
247309110,Drifting_longlines,20.72,62.0,,,1
512004998,Recreational_fishing,15.92,43.0,,,1
538060005,Purse_seines,60.71,1099.0,,,1
271056015,Unknown,43.45,244.5,0.0,151.84312079687157,1
247114040,Drifting_longlines,23.6,69.0,,,1
247082820,Unknown,23.04,82.0,,,1
416171700,Drifting_longlines|Reefer,59.2,635.0,0.0,0.0,2
225353000,Trawlers,30.5,278.0,,,1
416217800,Drifting_longlines,23.22,57.58,,,1
224059860,Pole_and_line,33.28,162.0,,,1
228232000,Purse_seines,29.400000000000002,174.0,0.0,16.035674514745462,1
224103000,Drifting_longlines|Purse_seines,106.5,3465.67,0.0,743.0979170221638,2
416000221,Drifting_longlines,22.05,71.45,,,1
413342000,Drifting_longlines,32.7,191.0,,,1
416002393,Drifting_longlines,21.78,45.02,,,1
512000125,Recreational_fishing,64.0,1899.0,,,1
432924000,Drifting_longlines,48.794878048780426,448.1219512195122,0.9590258911433474,93.8831528356043,1
416000632,Drifting_longlines,21.5,49.92,,,1
416001036,Drifting_longlines,27.25,99.0,0.0,0.0,1
431600275,Drifting_longlines,38.099999999999994,222.4,0.0,46.98833074079619,1
416004369,Drifting_longlines,35.76,230.0,0.0,0.0,1
577146000,Drifting_longlines,52.990000000000016,604.75,3.139443139444711,97.22703725915721,1
529695000,Purse_seines,61.15,1526.0,,,1
224469000,Purse_seines,81.21666666666664,2081.58,6.677344013672128,382.51093124651607,1
416000986,Drifting_longlines,27.76,88.58,,,1
204813000,Drifting_longlines,28.0,215.0,,,1
367500440,Trollers,16.335,52.5,1.8994823856338692,12.12435565298214,1
412460115,Drifting_longlines,38.15,296.0,,,1
224696000,Drifting_longlines,39.349999999999966,438.3333333333333,0.0,112.42876389231809,1
247220050,Drifting_longlines,25.36,99.0,,,1
224460000,Pole_and_line,29.1,138.0,,,1
440809000,Drifting_longlines,49.909999999999926,459.6,0.0,85.62922186008488,1
224068970,Unknown,20.8,63.5,,,1
431700210,Drifting_longlines,49.19999999999989,435.8,0.0,81.92837154805488,1
520187000,Drifting_longlines,28.2,108.0,,,1
366941290,Recreational_fishing,17.06,43.0,,,1
431361000,Drifting_longlines,49.9899999999999,450.44736842105266,0.0,84.13804446453338,1
247126690,Drifting_longlines,21.2,55.0,,,1
431424000,Drifting_longlines,52.760000000000126,546.4,0.0,97.28766051709172,1
416003741,Drifting_longlines,34.0,184.0,0.0,0.0,1
432848000,Drifting_longlines,49.378000000000014,427.2,0.014756081305138651,80.72354255470114,1
247083410,Trawlers,27.25,114.0,,,1
431693000,Pole_and_line,56.87,499.0,0.0,0.0,1
540000670,Drifting_longlines,21.0,69.0,,,1
440706000,Drifting_longlines,49.900000000000055,438.5,0.0,118.76507423120171,1
1,Purse_seines,64.83,1555.0,0.3527848393243984,271.53742178302315,1
248000280,Unknown,20.0,52.34,,,1
538006555,Bunker,95.99,5689.0,,,1
367130150,Recreational_fishing,25.6,87.0,,,1
431272000,Research|Drifting_longlines,51.19,499.0,0.0,0.0,2
431702850,Drifting_longlines,43.88000000000009,353.6,0.0,69.47847195006615,1
238152840,Purse_seines,23.7,124.0,,,1
224204520,Trawlers,30.0,238.0,,,1
367692620,Drifting_longlines|Recreational_fishing,20.005000000000003,97.0,0.0,7.483314773547884,2
224189000,Drifting_longlines,37.5,359.70200000000006,0.0,86.94447625705098,1
247118400,Trawlers,41.4,435.0,,,1
660001800,Purse_seines,84.12,2319.0,0.0,0.0,1
416053500,Drifting_longlines,55.90000000000001,496.0,0.0,0.0,1
263418780,Drifting_longlines,24.79,167.29,,,1
224011320,Drifting_longlines,25.700000000000006,149.0,0.0,0.0,1
553111790,Purse_seines,61.43,349.0,,,1
441201562,Drifting_longlines,47.99,486.0,0.0,0.0,1
226247000,Purse_seines,42.03,347.0,0.0,0.0,1
224105920,Trawlers,27.9,200.6,,,1
416004421,Drifting_longlines,23.900000000000002,99.875,0.0,0.13363062095621306,1
416002491,Drifting_longlines,22.3,68.45,,,1
224132670,Drifting_longlines,34.125,266.25,5.45544725589981,120.89271119073976,1
510069000,Purse_seines,70.59,1562.0,,,1
232006620,Set_gillnets,37.66,,,,1
367046890,Trollers,21.67,103.0,0.0,32.071349029490925,1
416002788,Drifting_longlines,29.28,98.0,,,1
412420903,Drifting_longlines,41.0,462.0,0.0,0.0,1
247155040,Drifting_longlines,23.24,61.0,,,1
431700980,Drifting_longlines,48.86999999999991,418.6,0.0,79.5187135613474,1
416002962,Drifting_longlines,29.88,99.0,0.0,0.0,1
416000199,Drifting_longlines,22.85,67.19,,,1
232006840,Set_gillnets,27.3,,,,1
416085700,Drifting_longlines,29.16,98.0,,,1
440410000,Purse_seines,68.28,606.0,,,1
224090990,Unknown,23.38,74.0,,,1
224101750,Unknown,24.99,79.2,,,1
218325000,Trawlers,125.53,7646.0,,,1
416002142,Drifting_longlines,23.6,68.08,,,1
412687130,Drifting_longlines,22.85,119.0,,,1
235002690,Trawlers,28.0,,,,1
432558000,Drifting_longlines|Research,50.3,499.0,0.0,0.0,2
529354000,Reefer,107.96,4238.0,,,1
431769000,Pole_and_line,53.35000000000001,495.0,0.0,0.0,1
249000280,Unknown,32.64,319.0,,,1
273352910,Trawlers,94.0,,,,1
416002675,Drifting_longlines,19.23,24.81,,,1
227320750,Trawlers,24.0,86.53,,,1
441219878,Drifting_longlines,35.5,255.0,,,1
368652000,Pole_and_line|Trollers,20.42,53.5,0.0,2.8867513459481295,2
228888000,Trawlers,20.7,103.0,,,1
432685000,Purse_seines,73.89,1788.0,,,1
441201181,Drifting_longlines,33.74,223.0,,,1
512236000,Trawlers,65.1,1899.0,,,1
367187480,Pole_and_line,22.6,116.0,,,1
548895000,Purse_seines,71.79,1100.0,,,1
250438000,Trawlers,24.99,198.0,,,1
224105890,Purse_seines,25.7,97.6,,,1
226183000,Trawlers,24.45,202.45,,,1
367134180,Pole_and_line,33.97,53.5,20.934720760815832,2.8867513459481295,1
529767000,Bunker,119.4,5874.0,,,1
247120570,Drifting_longlines,20.84,59.0,,,1
247051410,Trawlers,24.84,208.0,,,1
247100410,Purse_seines,40.5,330.0,,,1
605066265,Purse_seines,25.0,143.0,,,1
412696980,Drifting_longlines,27.7,142.0,,,1
271073019,Purse_seines,28.8,113.0,,,1
416567000,Reefer,105.3,2944.1,,,1
247083390,Purse_seines,22.9,79.0,,,1
247145250,Unknown,31.1,181.0,,,1
212121212,Drifting_longlines,43.20000000000002,496.0,0.0,0.0,1
367485770,Pole_and_line,25.23,171.0,,,1
224047430,Trawlers,31.35,256.48,,,1
416004242,Drifting_longlines,23.800000000000004,99.94,0.0,0.06414269805898365,1
440329000,Drifting_longlines,32.21,167.5,0.0,42.227276222163056,1
210460000,Drifting_longlines,26.5,108.0,,,1
735059255,Drifting_longlines,50.70600000000001,524.0,2.6862737512522217,110.00000000000003,1
440847000,Drifting_longlines,51.44999999999997,462.5,2.688444407707428,91.6515138991168,1
440648000,Drifting_longlines,49.78799999999993,449.8,0.15005375380928396,83.93641987031113,1
416002537,Drifting_longlines,26.0,79.5,,,1
247070970,Trawlers,26.68,124.0,,,1
416002682,Drifting_longlines,28.199999999999996,97.38,0.0,0.0,1
440575000,Purse_seines,68.20999999999998,819.6666666666666,6.332864827475544,124.18008015657064,1
431698000,Pole_and_line,47.709999999999994,385.0,0.0,0.0,1
416004158,Drifting_longlines,23.9,97.28,,,1
367384840,Recreational_fishing,19.65,71.0,,,1
431603110,Drifting_longlines,47.19999999999989,418.6,0.0,79.5187135613474,1
224102000,Unknown,28.37,130.02,,,1
440590000,Drifting_longlines,47.21000000000003,384.5,0.0,0.5039526306789693,1
367679420,Recreational_fishing,21.0,102.0,,,1
277506000,Trawlers,120.0,7765.0,,,1
271072306,Purse_seines,28.55,22.0,,,1
224005790,Drifting_longlines,28.0,201.0,0.0,0.0,1
416004000,Purse_seines,63.07,1484.0,,,1
224156790,Unknown,26.0,138.5,,,1
416121800,Drifting_longlines,55.90000000000001,541.6666666666666,0.0,15.37230276528837,1
412209233,Drifting_longlines,33.9,271.0,,,1
354622000,Purse_seines,73.0,1730.0,,,1
277510000,Trawlers,120.0,7765.0,,,1
224209000,Trawlers,29.5,241.0,,,1
367104170,Pole_and_line,25.0,90.0,,,1
271062093,Trollers,25.0,114.0,,,1
227146300,Purse_seines,32.0,202.0,0.0,0.0,1
247150210,Drifting_longlines,28.86,172.0,,,1
247070670,Trawlers,24.0,98.0,,,1
440316000,Drifting_longlines,33.1,180.5,0.0,45.43441112511214,1
431490000,Drifting_longlines,49.19999999999989,430.6,0.0,81.52676188360364,1
247152310,Drifting_longlines,20.1,75.0,,,1
431702640,Drifting_longlines,48.39999999999993,418.6,0.0,79.5187135613474,1
366903000,Purse_seines|Recreational_fishing,42.0375,714.0,6.742301850269329,81.94753149075214,2
227989000,Set_gillnets,23.0,171.77,,,1
255402890,Drifting_longlines,26.0,118.72,,,1
520065000,Drifting_longlines,30.96,136.0,,,1
367502180,Recreational_fishing,21.9,98.0,,,1
232005410,Trawlers,33.53,,,,1
228966000,Drifting_longlines,24.95,149.81,,,1
441759000,Reefer,109.0,4428.0,,,1
228189900,Purse_seines,43.41,307.5,0.0,45.43441112511214,1
235058829,Trawlers,26.25,153.0,,,1
303679000,Unknown,21.27,107.0,,,1
431310000,Purse_seines,57.8,1096.0,,,1
247306530,Purse_seines,22.27,58.0,,,1
227143600,Trawlers,23.4,177.56,,,1
512005156,Drifting_longlines,19.81,80.0,,,1
440222000,Reefer,108.02,3696.0,,,1
224077440,Unknown,23.45,115.0,,,1
312377000,Reefer,117.28,5070.0,,,1
238117940,Unknown,24.15,115.0,,,1
416000627,Drifting_longlines,20.35,41.95,,,1
416000784,Drifting_longlines,24.5,65.87,,,1
224081130,Drifting_longlines,20.0,86.23,,,1
416000236,Drifting_longlines,24.5,61.91,,,1
416189600,Drifting_longlines,29.7,98.0,,,1
303513000,Drifting_longlines,20.569999999999997,93.5,0.0,4.810702354423639,1
247071930,Trawlers,26.45,125.0,,,1
412470430,Drifting_longlines,32.7,225.0,,,1
357020000,Reefer,100.98,4361.0,,,1
416044600,Drifting_longlines,49.68,411.35,,,1
224060680,Pole_and_line,33.5,162.0,,,1
416001659,Drifting_longlines,25.28,98.43,,,1
247101510,Trawlers,25.85,120.0,,,1
413224000,Purse_seines,70.26,1198.0,,,1
366738920,Trollers,24.1,167.0,,,1
247083550,Trawlers,28.45,138.0,,,1
271072364,Purse_seines,29.45,182.0,,,1
416002467,Drifting_longlines,27.2,79.88,,,1
247051920,Trawlers,26.5,101.0,,,1
247302190,Unknown,27.96,140.0,,,1
416004718,Drifting_longlines,39.0,310.0,,,1
440053000,Purse_seines,79.56,1016.0,,,1
412328731,Purse_seines,57.3,1203.0,,,1
416001235,Drifting_longlines,21.95,47.52,,,1
224069960,Unknown|Drifting_longlines,28.0,182.0,0.0,0.0,2
204225000,Drifting_longlines,25.36,154.0,,,1
232006310,Trawlers,26.1,,,,1
617038000,Purse_seines,76.75,1902.0,,,1
538005932,Bunker,108.5,5373.0,,,1
238602140,Unknown,29.125,182.0,4.705404693895451,55.42562584220407,1
247220130,Trawlers,27.6,79.0,,,1
224175960,Unknown,33.5,307.0,,,1
416002934,Drifting_longlines,20.1,40.21,,,1
416002744,Drifting_longlines,26.1,76.08,,,1
529607000,Reefer,80.68,1998.0,,,1
352796000,Reefer,94.97,3475.0,,,1
316010543,Unknown,14.28,39.62,,,1
345080024,Purse_seines,55.16,1002.0,,,1
412689870,Drifting_longlines,32.4,128.0,,,1
224066830,Drifting_longlines,23.3,122.4,,,1
228021700,Trawlers,24.9,189.39,,,1
441374000,Drifting_longlines,49.609999999999914,461.6,0.0,85.54285852811616,1
432942000,Drifting_longlines,49.77833333333339,471.5833333333333,1.1292910367190718,98.97024185041597,1
247147190,Unknown,32.79,186.0,,,1
510054000,Purse_seines,79.35,1788.0,,,1
367566210,Drifting_longlines,24.015,99.0,0.005773502691894767,5.773502691896259,1
510182000,Reefer,78.72000000000001,1891.0,0.0,0.0,1
431000650,Research,48.82,472.5,0.4849742261192876,15.588457268119896,1
432444000,Drifting_longlines,49.989999999999874,494.25,0.0,96.17790491552304,1
227317970,Trawlers,20.38,65.0,,,1
540011500,Drifting_longlines,24.0,120.0,,,1
440104000,Purse_seines,70.76,1016.0,,,1
224104240,Unknown,28.0,126.96,,,1
636091096,Reefer,134.065,7329.0,0.08999999999999393,0.0,1
416240800,Drifting_longlines,35.699999999999996,198.0,0.0,0.0,1
412460002,Drifting_longlines,38.83107142857142,314.2857142857143,0.9468010048881148,124.7809509271576,1
416005033,Drifting_longlines,39.86,338.0,,,1
432955000,Drifting_longlines,49.30000000000011,439.0,0.0,82.32998121250613,1
359002000,Purse_seines,79.13333333333331,1889.3333333333333,0.4850712500726676,319.6619537978869,1
529440000,Purse_seines,68.1,1526.0,,,1
546012900,Drifting_longlines,20.5,97.97,,,1
224709000,Purse_seines,73.16666666666667,1929.0,5.164132960214058,0.0,1
228128000,Purse_seines,78.32999999999998,1585.8999999999999,0.0,217.75827635953797,1
431927000,Drifting_longlines,52.6000000000001,547.4,0.0,97.1895387972024,1
368489000,Purse_seines,61.214999999999996,1111.5,0.04810702354423396,59.33199570455819,1
416775000,Drifting_longlines,48.8,452.0,,,1
440462000,Purse_seines,65.145,721.5,2.528291348491535,199.3768864666686,1
247083440,Trawlers,25.5,132.0,,,1
416128600,Drifting_longlines,51.65,530.0,6.1518289963229655,0.0,1
444042912,Purse_seines,68.425,845.0,7.659707193210085,106.90449676496976,1
412202350,Reefer,84.33,1912.0,0.0,0.0,1
256000320,Unknown,30.4,236.0,0.0,0.0,1
540004000,Drifting_longlines,29.0,136.0,,,1
416004367,Drifting_longlines,23.9,99.0,,,1
224044240,Unknown,24.98,103.84,,,1
250428000,Trawlers,26.6,335.0,,,1
366864550,Recreational_fishing,21.3,83.0,,,1
224415000,Drifting_longlines,43.5,542.8225000000001,0.0,134.7320897895064,1
503003170,Drifting_longlines,22.800000000000004,61.666666666666664,0.0,17.5,1
540004100,Drifting_longlines,221.0,97.0,,,1
247131580,Drifting_longlines,24.55,94.0,,,1
247072740,Purse_seines,22.3,54.0,,,1
440523000,Reefer,118.92,5122.0,,,1
235002051,Trawlers,24.7,,,,1
512085000,Recreational_fishing|Purse_seines,76.10333333333331,1896.3333333333333,2.7232655030312403,90.99999999999999,2
367138530,Pole_and_line,23.5,114.0,,,1
412420596,Drifting_longlines,40.67000000000001,345.0,0.0,0.0,1
224079840,Purse_seines,23.0,61.37,,,1
416000195,Drifting_longlines,19.5,36.32,,,1
224104450,Pole_and_line,31.0,162.0,,,1
367579190,Trollers,24.38,121.0,,,1
354493000,Reefer,120.75,4457.0,,,1
650177000,Drifting_longlines,23.3,178.0,,,1
441690000,Reefer,120.75,4519.0,,,1
224019630,Pole_and_line,36.0,252.0,0.0,0.0,1
367172530,Recreational_fishing,27.244999999999997,161.0,0.00577350269189716,28.86751345948129,1
514565000,Reefer,71.82,1486.0,,,1
412354269,Drifting_longlines,43.5,413.0,,,1
228137900,Trawlers,23.3,182.76,,,1
247092970,Trawlers,24.8,63.0,,,1
660000300,Drifting_longlines,15.8,35.0,,,1
416229900,Drifting_longlines,23.900000000000002,96.89999999999999,0.0,0.10690449676497171,1
228040000,Drifting_longlines,24.95,241.0,,,1
367575760,Trollers,17.67,83.0,,,1
416004485,Drifting_longlines,23.9,99.75,,,1
412439605,Purse_seines,61.94,1280.0,0.0,0.0,1
540002300,Drifting_longlines,21.0,93.0,,,1
247061610,Trawlers,26.28,91.0,,,1
412420582,Drifting_longlines,40.13,394.0,0.0,0.0,1
247120670,Trawlers,24.95,69.0,,,1
247110980,Purse_seines,22.76,61.0,,,1
247133170,Drifting_longlines,20.06,47.0,,,1
224117000,Drifting_longlines,24.32,128.37,,,1
416003735,Drifting_longlines,24.5,61.5,,,1
367359220,Purse_seines|Trollers,34.575,531.25,0.0,53.98677086630971,2
416000237,Drifting_longlines,24.6,73.43,,,1
416000737,Drifting_longlines,21.29,49.62,,,1
232006590,Set_gillnets,38.2,,,,1
367420020,Drifting_longlines,24.23,174.0,0.0,0.0,1
247145520,Unknown,34.69,218.0,,,1
367344000,Purse_seines,63.12,1446.5,0.0,75.36767021930368,1
247304930,Trawlers,29.81,140.0,,,1
224024000,Drifting_longlines,28.15,238.0,,,1
224154000,Drifting_longlines,46.45000000000002,479.19333333333367,0.0,144.20894541459157,1
247083560,Drifting_longlines,29.8,123.0,,,1
224051650,Purse_seines,24.0,75.61,,,1
576397000,Drifting_longlines|Reefer,92.21999999999998,2600.0,3.1600273246134347,0.0,2
412371207,Drifting_longlines,43.199999999999996,560.0,0.0,0.0,1
416002661,Drifting_longlines,29.28,98.0,,,1
416112500,Drifting_longlines,55.9,538.0,,,1
227917000,Trawlers,32.8,273.0,,,1
431494000,Research,60.39,887.0,,,1
227483000,Trawlers,22.0,131.08,,,1
227145700,Trawlers,23.5,160.9,,,1
354683000,Reefer,83.76,2581.0,,,1
512008000,Recreational_fishing,40.76,1079.0,,,1
271072106,Purse_seines,35.8,229.0,,,1
416000499,Drifting_longlines,20.1,40.76,,,1
247144110,Unknown,22.86,155.0,,,1
224069740,Drifting_longlines|Unknown,22.5,116.05,0.0,0.05773502691895929,2
247147320,Unknown,24.28,130.0,,,1
416001678,Drifting_longlines,22.6,49.49,,,1
431700140,Drifting_longlines,32.56,119.0,,,1
238752740,Purse_seines,23.71,124.0,,,1
224148740,Set_gillnets,24.0,150.27,,,1
249683000,Unknown,40.19,454.0,,,1
224157000,Drifting_longlines,27.0,154.89,,,1
247147270,Unknown,32.95,144.0,,,1
416004246,Drifting_longlines,35.699999999999996,188.0,0.0,0.0,1
263427750,Drifting_longlines,26.1,210.32,,,1
247051830,Trawlers,26.8,133.0,,,1
235009100,Trawlers,25.5,,,,1
224085560,Unknown,22.5,62.55,,,1
367598480,Recreational_fishing,25.6,98.0,,,1
232007970,Trawlers,25.1,,,,1
224128320,Unknown,20.6,51.71,,,1
416001661,Drifting_longlines,25.25,94.83,0.0,0.19629909152447608,1
416004048,Drifting_longlines,22.0,49.76,,,1
204851000,Pole_and_line,25.4,138.52,,,1
512001073,Drifting_longlines,13.5,26.0,,,1
249000980,Drifting_longlines,21.9,49.8,,,1
431380000,Drifting_longlines,51.19999999999988,515.4,0.0,93.17344215268987,1
247102330,Purse_seines,27.2,104.0,,,1
441644000,Drifting_longlines,49.09200000000008,418.4,0.004016096644511511,116.90670391108817,1
374083000,Reefer,80.87599999999999,2047.0,2.2576130462651625,0.0,1
367033480,Purse_seines,20.42,130.5,0.3464101615137742,7.505553499465132,1
416203600,Drifting_longlines,20.0,29.23,,,1
351350000,Reefer,113.16,4546.0,,,1
416001246,Drifting_longlines,24.29,66.22,,,1
627913000,Purse_seines,51.0,608.0,,,1
224081790,Drifting_longlines,25.35,124.85,,,1
601061600,Pole_and_line|Drifting_longlines,23.98,151.0,1.9324476916937727,0.0,2
224687000,Drifting_longlines,25.700000000000006,154.0,0.0,0.0,1
432914000,Drifting_longlines,50.59000000000003,491.0,0.0,96.01587170383665,1
431377000,Drifting_longlines,22.0,72.0,,,1
227446000,Purse_seines,21.47,49.79,,,1
367680850,Recreational_fishing,23.8,70.0,,,1
416002425,Drifting_longlines,29.7,99.0,,,1
412370008,Drifting_longlines,47.680000000000014,548.4,1.610774532513658,100.92196610868838,1
440807000,Drifting_longlines,49.610000000000014,469.0,0.0,92.52438546006076,1
232006500,Drifting_longlines,38.59,260.0,0.0,0.0,1
228215800,Purse_seines,41.92,313.0,,,1
247100350,Trawlers,26.28,108.0,,,1
431700200,Drifting_longlines,44.800000000000104,353.6,0.0,69.47847195006614,1
431797000,Drifting_longlines,49.98999999999985,475.6,0.0,87.55090685037237,1
367123290,Trollers,57.735,167.0,35.524362063237675,9.23760430703401,1
416165700,Drifting_longlines,57.0,718.0,,,1
224578000,Drifting_longlines,29.789999999999978,238.0,0.0,0.0,1
224030940,Set_gillnets,25.0,166.37,,,1
432365000,Drifting_longlines,49.19999999999989,483.2,0.0,88.75573584372611,1
355813000,Reefer,98.53,3065.0,,,1
440045000,Drifting_longlines,47.21000000000003,429.75,0.0,86.85072031392495,1
224004800,Pole_and_line,28.5,161.0,,,1
520218000,Drifting_longlines,32.0,179.0,0.0,0.0,1
431701780,Drifting_longlines,48.02999999999998,418.6,0.0,79.5187135613474,1
636013651,Reefer,148.5,9070.0,0.0,0.0,1
263569000,Drifting_longlines,32.79999999999998,297.0,0.0,50.44036844860245,1
412460279,Drifting_longlines,39.68,362.0,,,1
416004687,Drifting_longlines,23.9,99.68,,,1
224385000,Drifting_longlines,34.20000000000002,259.54999999999995,0.0,95.90875772155692,1
215000063,Drifting_longlines,22.65,76.0,,,1
367010750,Recreational_fishing,26.0,174.0,,,1
224302003,Drifting_longlines,34.86250000000001,337.75,6.742932808292165,206.25812153322036,1
224224000,Unknown,30.0,162.0,0.0,0.0,1
567000445,Drifting_longlines,30.599999999999998,86.0,0.3464101615137742,13.856406460551018,1
416003676,Drifting_longlines,23.930000000000003,95.07999999999998,0.0,0.08552359741197482,1
440628000,Drifting_longlines,49.777499999999996,478.0,0.013093073414157353,94.2701285819487,1
224067930,Drifting_longlines,27.5,134.66666666666666,0.0,45.63652383444984,1
636092423,Reefer,134.0200000000002,7326.0,0.0,0.0,1
367557620,Drifting_longlines,23.770000000000003,102.0,0.0,5.3452248382484875,1
238899240,Purse_seines,29.09,166.0,1.258623586833384,6.928203230275509,1
431702040,Drifting_longlines,31.5,171.0,0.0,60.04442799572109,1
200008650,Drifting_longlines,37.07999999999999,265.0,0.0,0.0,1
367595380,Recreational_fishing,22.25,90.0,,,1
247151160,Unknown,27.5,138.0,,,1
416000462,Drifting_longlines,27.0,75.91,,,1
440935000,Drifting_longlines,49.610000000000014,469.0,0.0,92.52438546006077,1
416002101,Drifting_longlines,22.5,49.74,,,1
416212800,Drifting_longlines,26.150000000000002,95.785,0.0,0.22984466804468945,1
247083320,Trawlers,27.02,151.0,,,1
238778540,Purse_seines,39.8,328.0,,,1
627163000,Pole_and_line,57.16,418.0,,,1
440298000,Drifting_longlines,54.52750000000006,441.0,2.6928087655121478,115.84773805602943,1
416368000,Drifting_longlines,59.20000000000003,627.0,0.0,0.0,1
224110000,Drifting_longlines,25.25,203.0,0.0,0.0,1
224069130,Drifting_longlines|Unknown,33.0,202.0,0.0,70.92513000523195,2
247301700,Unknown,27.15,99.0,,,1
416242800,Drifting_longlines,35.5,205.0,0.0,0.0,1
277327000,Reefer,117.0,4587.0,5.232590180780456,0.0,1
412946000,Reefer,86.33,2340.0,,,1
247141970,Drifting_longlines,22.05,73.0,,,1
224944000,Unknown,22.0,120.32,,,1
548927000,Purse_seines,71.79,1100.0,,,1
367332090,Trollers,22.949999999999996,125.0,0.09621404708847298,6.4142698058981855,1
238150000,Purse_seines,20.47,74.0,,,1
