,lat_bin,lon_bin,f0_
6999,23,-136,268.235277778
7000,11,-20,21.995
7001,-36,-97,17.6234722222
7002,-14,-21,39.1584722222
7003,-43,8,240.674166667
7004,16,-175,99.5586111111
7005,-10,-81,198.095138889
7006,78,54,22.0473611111
7007,-38,83,258.425138889
7008,-23,4,265.629444444
7009,68,48,36.7130555556
7010,59,29,7.55680555556
7011,-25,-11,20.4704166667
7012,33,-58,21.2527777778
7013,-40,22,58.20625
7014,52,-169,202.045833333
7015,-35,7,25.8722222222
7016,-27,12,71.6426388889
7017,64,4,83.4120833333
7018,31,-79,204.163888889
7019,-36,65,584.112083333
7020,-38,161,192.895
7021,-41,-78,118.223611111
7022,-27,176,363.903888889
7023,-36,16,28.2875
7024,49,-123,0.411527777778
7025,1,91,4.23625
7026,-33,-169,53.0616666667
7027,40,-127,18.3602777778
7028,-34,102,92.5488888889
7029,-25,163,13.3348611111
7030,6,-137,12.2691666667
7031,16,-153,0.808472222222
7032,-14,-4,4.78430555556
7033,-12,-9,0.0461111111111
7034,-31,34,1.41819444444
7035,-35,50,598.926527778
7036,-10,-139,11.4993055556
7037,-47,-30,2.34486111111
7038,15,-80,2.34805555556
7039,-33,-106,31.15375
7040,5,130,21.1097222222
7041,40,-178,11.3516666667
7042,-5,-103,21.1856944444
7043,39,-171,5.53222222222
7044,28,-117,7.51763888889
7045,1,79,66.5755555556
7046,69,4,84.1494444444
7047,-33,-120,175.820277778
7048,64,-41,71.9345833333
7049,-34,-126,132.249166667
7050,-4,5,10.4690277778
7051,47,-129,199.848888889
7052,-4,3,10.2241666667
7053,73,-57,92.83625
7054,8,85,20.7326388889
7055,3,-9,108.412916667
7056,26,-152,75.7152777778
7057,61,-69,99.8298611111
7058,21,-95,6.24625
7059,74,-70,34.1168055556
7060,67,-6,179.664861111
7061,72,79,105.445416667
7062,73,70,6.56180555556
7063,72,-77,1.63444444444
7064,66,-59,61.2152777778
7065,65,-62,16.3016666667
7066,2,-34,2.93305555556
7067,70,53,184.239444444
7068,70,-11,7.46736111111
7069,24,177,0.864027777778
7070,-19,-10,53.8458333333
7071,-29,-33,109.636111111
7072,-27,-27,80.4597222222
7073,-4,-32,10.6638888889
7074,-26,71,251.881388889
7075,53,-172,3.00013888889
7076,-11,-25,13.4879166667
7077,21,-151,305.292777778
7078,-9,131,11.545
7079,-8,75,29.5595833333
7080,69,-10,4.10930555556
7081,78,80,2.65027777778
7082,-19,156,6.59041666667
7083,32,-11,1.93486111111
7084,-19,-32,22.2093055556
7085,-7,-32,128.390833333
7086,34,-161,9.82152777778
7087,-37,-92,0.673472222222
7088,-10,-91,1.92569444444
7089,18,-143,17.0494444444
7090,-37,-170,5.0075
7091,-27,153,9231.54583333
7092,0,177,673.86625
7093,23,116,209555.081111
7094,-21,169,2072.24861111
7095,-15,46,250.822361111
7096,-26,-35,78.5609722222
7097,55,-165,10164.8944444
7098,-21,-113,227.35
7099,16,142,322.415277778
7100,-2,-108,462.560277778
7101,-31,84,25.5908333333
7102,56,149,1406.93263889
7103,-10,167,310.639166667
7104,-8,178,517.2225
7105,23,152,145.181805556
7106,9,-33,219.80625
7107,65,-31,2271.86652778
7108,52,177,828.360277778
7109,39,17,10780.5426389
7110,43,3,37278.1902778
7111,-5,160,1096.50638889
7112,-8,-81,2205.62319444
7113,-5,163,805.754305556
7114,-16,-112,242.314444444
7115,-13,153,1324.17944444
7116,38,-29,5029.93583333
7117,8,170,433.812083333
7118,-12,-110,369.793611111
7119,-22,48,1069.77680556
7120,-6,162,1773.34027778
7121,9,-132,133.713333333
7122,-1,174,112.779444444
7123,55,163,411.432777778
7124,25,-80,180.860833333
7125,-36,23,425.075138889
7126,-8,-117,1155.34875
7127,-3,-10,459.585555556
7128,23,-133,351.354861111
7129,-24,-146,85.0852777778
7130,2,-139,276.438055556
7131,26,-16,285.252083333
7132,-36,115,151.437083333
7133,-31,114,115.724861111
7134,-23,-9,77.1061111111
7135,-4,-22,752.602222222
7136,-18,39,828.672638889
7137,30,145,188.438888889
7138,-24,-98,5.12583333333
7139,-11,157,1726.78361111
7140,-2,-135,237.100833333
7141,-7,-110,541.134444444
7142,-6,-110,164.464444444
7143,-42,-165,17.7261111111
7144,35,-18,235.004583333
7145,-45,-180,166.468611111
7146,-28,156,761.887361111
7147,7,-81,34.8738888889
7148,18,-31,95.9026388889
7149,24,-113,983.471944444
7150,23,163,119.154444444
7151,-10,-2,71.9059722222
7152,34,-38,462.93625
7153,22,-109,55.9909722222
7154,32,147,506.596388889
7155,-5,-22,126.941388889
7156,-1,-150,48.6775
7157,-6,-115,175.045
7158,-2,-116,23.0401388889
7159,-69,-111,3.25694444444
7160,-3,-26,1056.98013889
7161,-19,-92,633.945277778
7162,51,-53,1135.16388889
7163,-17,-82,6900.01041667
7164,11,137,3.77944444444
7165,66,4,399.471388889
7166,37,-77,4254.8875
7167,2,-18,236.455555556
7168,1,55,333.214861111
7169,-2,-151,387.09375
7170,50,149,324.7225
7171,15,-103,8.15638888889
7172,6,65,330.175694444
7173,-43,-180,475.92
7174,-30,-15,186.173472222
7175,-53,-61,473.03375
7176,35,143,193.389027778
7177,44,-61,313.714166667
7178,9,67,26.0993055556
7179,-44,-170,2.58736111111
7180,-14,53,4.74555555556
7181,22,-134,315.598055556
7182,23,154,71.7684722222
7183,11,81,67.4473611111
7184,35,-121,293.114861111
7185,28,155,599.894861111
7186,47,-51,455.849166667
7187,-22,114,10036.0231944
7188,-20,-131,193.558611111
7189,-4,-81,11.2744444444
7190,-43,-166,5.44569444444
7191,36,-37,667.084305556
7192,0,-106,6.54291666667
7193,7,165,1246.13138889
7194,-13,-130,687.116388889
7195,-1,152,841.391666667
7196,-6,86,241.386666667
7197,-14,-81,4392.28791667
7198,2,-3,130.355138889
7199,6,-123,101.084722222
7200,-24,-116,75.8193055556
7201,11,-176,321.470277778
7202,-34,47,201.5025
7203,6,61,408.251944444
7204,-23,94,133.344722222
7205,33,169,176.41375
7206,-24,157,95.3454166667
7207,20,-136,214.265694444
7208,-1,51,121.68125
7209,58,-142,688.806805556
7210,-23,97,218.673472222
7211,37,124,104.977361111
7212,-39,131,32.2652777778
7213,36,153,1450.82958333
7214,36,150,1079.49708333
7215,0,53,170.618611111
7216,-35,99,47.3402777778
7217,-20,-168,12.0640277778
7218,-15,-28,89.4130555556
7219,58,-179,49.1608333333
7220,-54,-43,914.612361111
7221,15,-105,9.64027777778
7222,18,-103,2.64597222222
7223,-16,122,49.2051388889
7224,24,-137,32.3573611111
7225,-30,75,3.72875
7226,-53,169,20.0823611111
7227,-5,7,99.7426388889
7228,7,-43,3.98069444444
7229,-87,106,6.13361111111
7230,-35,-176,44.6077777778
7231,33,-80,42.5144444444
7232,-55,-41,219.115
7233,-41,36,43.2305555556
7234,-16,137,897.379166667
7235,-38,53,132.690833333
7236,33,-77,11.4531944444
7237,-12,140,7.16305555556
7238,9,-170,28.7270833333
7239,-33,104,265.730555556
7240,28,-161,209.2025
7241,8,160,195.893611111
7242,-12,-99,4.35
7243,-7,9,1.55944444444
7244,20,-127,17.3601388889
7245,-27,-177,5.43222222222
7246,25,126,41.1343055556
7247,-27,161,239.969305556
7248,19,-93,8.20833333333
7249,-42,-87,31.9883333333
7250,48,147,12.5243055556
7251,32,16,207.155416667
7252,45,165,0.588194444444
7253,-15,-99,7.68458333333
7254,39,10,75.46125
7255,7,130,312.648611111
7256,-6,9,0.9775
7257,-26,74,50.4405555556
7258,30,-150,122.489166667
7259,71,66,12.2116666667
7260,-32,83,95.7940277778
7261,59,-36,358.363333333
7262,-43,16,161.591666667
7263,18,-50,4.87916666667
7264,-43,13,621.62
7265,-14,-179,3.22083333333
7266,34,173,693.596944444
7267,23,-118,0.739583333333
7268,-23,-84,117.146111111
7269,1,-89,5.88986111111
7270,65,-63,5.57111111111
7271,-34,155,23.5429166667
7272,63,-166,10.3198611111
7273,80,87,5.74444444444
7274,75,-60,8.14527777778
7275,-28,-37,77.7684722222
7276,78,94,7.78
7277,-30,-104,29.7197222222
7278,34,-177,162.392083333
7279,-24,57,70.8147222222
7280,-1,-92,6.00013888889
7281,58,-22,57.9048611111
7282,70,-67,5.76125
7283,12,-65,8.3125
7284,13,-135,6.23652777778
7285,-1,70,29.8841666667
7286,-34,-109,15.0647222222
7287,-12,-19,6.09930555556
7288,-37,152,4.39638888889
7289,34,-12,10.1025
7290,-39,-13,7.14347222222
7291,21,125,14.3715277778
7292,-54,-75,1037.83888889
7293,-12,-126,1126.66416667
7294,3,-168,1447.12986111
7295,2,141,2391.90555556
7296,75,40,17708.9661111
7297,-9,-135,1056.91625
7298,-5,-131,79.9175
7299,58,-10,4228.81805556
7300,54,14,11113.1330556
7301,72,24,2936.33902778
7302,-45,-179,636.727083333
7303,-9,10,20.1601388889
7304,4,165,407.284722222
7305,2,3,9.21444444444
7306,-18,-81,9121.95513889
7307,-20,160,497.821111111
7308,-45,-65,3726.14236111
7309,-38,-167,11.6661111111
7310,3,157,1021.35027778
7311,43,-71,3596.30930556
7312,-5,-162,576.418333333
7313,-20,49,2620.40875
7314,34,-142,2.66458333333
7315,-25,-38,674.449027778
7316,-64,-61,376.567777778
7317,-25,106,99.9075
7318,-9,-123,490.079027778
7319,6,4,196.755416667
7320,-20,-97,143.294583333
7321,-50,63,990.323472222
7322,-4,-169,1163.72694444
7323,-4,-109,64.1327777778
7324,-2,-112,36.0769444444
7325,-14,154,613.689722222
7326,-6,85,262.804444444
7327,28,-149,493.740277778
7328,-12,84,414.513611111
7329,-15,162,819.085138889
7330,8,157,861.953194444
7331,8,178,48.03375
7332,36,-13,890.274027778
7333,-20,178,1174.5425
7334,-4,85,319.430972222
7335,52,-173,2167.72166667
7336,56,-163,3093.05208333
7337,65,-32,959.986388889
7338,-22,-12,9.01194444444
7339,-17,-109,300.41875
7340,44,38,949.50625
7341,-9,114,7.07805555556
7342,32,-41,231.069444444
7343,-12,156,443.009166667
7344,-33,115,79.1001388889
7345,-33,166,486.345972222
7346,13,-62,221.290694444
7347,0,142,1220.97638889
7348,-11,-171,2090.41902778
7349,-39,144,111.2425
7350,15,-161,453.589166667
7351,51,-175,823.917916667
7352,16,135,156.067222222
7353,-4,-25,527.873194444
7354,-69,-112,9.66
7355,-19,-71,727.177361111
7356,-47,52,421.9675
7357,3,-126,243.645555556
7358,15,133,88.7527777778
7359,5,-173,870.378888889
7360,4,-110,161.916944444
7361,2,-80,47.4290277778
7362,-31,2,206.382638889
7363,-14,-127,597.230277778
7364,4,-137,705.655694444
7365,-30,-20,0.459166666667
7366,19,133,157.492222222
7367,-4,42,22.88375
7368,-49,-61,4393.02013889
7369,2,-130,188.055833333
7370,-62,-161,12.0001388889
7371,37,-36,904.95875
7372,11,70,28.4473611111
7373,29,137,50.3765277778
7374,-88,112,18.2938888889
7375,-34,54,802.390277778
7376,0,57,187.327916667
7377,12,153,434.018055556
7378,36,-38,727.714722222
7379,20,152,366.686805556
7380,0,-101,20.85125
7381,-26,93,34.5472222222
7382,48,-54,237.657777778
7383,-31,-2,302.863472222
7384,-24,93,221.345
7385,62,-18,68.2727777778
7386,-10,-11,417.614444444
7387,51,174,78.6458333333
7388,54,-159,667.653333333
7389,-7,-27,263.279027778
7390,-32,-117,256.966944444
7391,15,150,834.395972222
7392,-7,-18,484.037361111
7393,-46,-86,149.785138889
7394,-14,-87,402.805277778
7395,-50,64,25.7483333333
7396,55,-135,507.348333333
7397,31,154,220.632361111
7398,-1,-27,78.9584722222
7399,-19,-2,621.57375
7400,-10,-162,510.087361111
7401,0,60,341.125833333
7402,26,-169,65.9244444444
7403,-43,155,3383.78361111
7404,-26,173,108.712083333
7405,-28,68,139.941805556
7406,-38,104,283.983472222
7407,-57,-28,49.0391666667
7408,-41,-43,23.2426388889
7409,-35,114,56.8730555556
7410,-42,-138,12.2772222222
7411,-7,-2,32.4136111111
7412,-39,60,680.932638889
7413,-14,-90,158.390138889
7414,-10,-23,78.1591666667
7415,-40,68,59.8348611111
7416,-36,99,1011.24083333
7417,40,19,165.124166667
7418,-23,-3,15.50875
7419,-21,-1,403.918194444
7420,-6,-2,20.4270833333
7421,-39,91,224.788611111
7422,9,-173,24.1981944444
7423,-11,-26,15.8084722222
7424,-34,-153,180.719444444
7425,-31,-84,604.892361111
7426,8,-45,11.3558333333
7427,41,-31,396.930277778
7428,38,143,440.925277778
7429,-41,3,13.27625
7430,-41,69,3.9375
7431,-14,-97,2.1075
7432,19,171,7.35416666667
7433,76,27,1270.0375
7434,-3,40,196.359305556
7435,-21,34,36.2986111111
7436,-16,-1,175.750833333
7437,-14,-103,131.828888889
7438,-34,71,100.890694444
7439,18,-122,43.6938888889
7440,-33,-136,325.66375
7441,61,-42,80.1343055556
7442,7,-116,3.27055555556
7443,-33,-151,130.610972222
7444,34,176,78.7306944444
7445,-34,10,8.55763888889
7446,-36,66,61.64875
7447,65,-1,1027.62305556
7448,-29,49,1097.22666667
7449,37,177,159.949722222
7450,4,-119,128.775138889
7451,-48,-77,36.8591666667
7452,-29,-165,69.7138888889
7453,63,-178,2065.43763889
7454,43,-44,729.488611111
7455,71,8,18.7298611111
7456,43,-127,691.23625
7457,37,172,251.625694444
7458,-37,44,13.1156944444
7459,44,-19,1238.46722222
7460,44,-20,239.05
7461,-31,-133,395.452916667
7462,18,-150,64.6243055556
7463,47,-21,26.2548611111
7464,19,-94,2.46791666667
7465,-29,-116,435.370694444
7466,-6,77,408.701388889
7467,71,5,231.604444444
7468,-34,-128,80.6806944444
7469,-31,-114,170.384861111
7470,59,-35,60.8877777778
7471,-15,167,18.5254166667
7472,-39,8,2.32652777778
7473,79,30,17.9268055556
7474,29,-74,6.97513888889
7475,-44,12,0.206527777778
7476,75,53,4.86458333333
7477,22,-127,2.95180555556
7478,19,121,12.0
7479,35,-166,37.3058333333
7480,59,147,167.23625
7481,67,-63,191.279583333
7482,66,-36,7.29708333333
7483,-28,-91,55.32
7484,72,80,138.399444444
7485,39,-126,5.55472222222
7486,21,-179,83.9158333333
7487,7,73,7.44638888889
7488,-16,102,91.1423611111
7489,38,-71,45.4126388889
7490,32,-164,63.7306944444
7491,59,-25,8.73152777778
7492,8,72,5.92986111111
7493,21,-136,117.932361111
7494,-30,-39,136.698472222
7495,69,62,3.24722222222
7496,-27,-90,57.8883333333
7497,-12,101,107.002777778
7498,-16,-167,564.444861111
7499,10,-43,29.76
7500,-33,-105,2.65805555556
7501,11,161,154.524583333
7502,28,-65,2.88430555556
7503,35,-134,29.1034722222
7504,-40,-10,1.39402777778
7505,-4,-171,1.81819444444
7506,-44,-77,8.15527777778
7507,-31,40,924.099444444
7508,-23,41,6.89347222222
7509,50,-1,62785.6441667
7510,71,27,22472.8238889
7511,54,145,167.102777778
7512,64,-54,1259.98125
7513,2,148,1993.03375
7514,24,144,153.94625
7515,60,2,13598.9395833
7516,63,6,6261.36666667
7517,73,17,5305.48111111
7518,36,35,15785.2222222
7519,-27,39,1447.0675
7520,-25,13,2002.17875
7521,53,153,4534.07666667
7522,38,22,865.23375
7523,-38,168,25.1338888889
7524,-19,57,1019.80527778
7525,-8,84,144.664027778
7526,8,169,1564.57069444
7527,33,-53,47.6111111111
7528,5,5,539.915833333
7529,37,142,1899.13486111
7530,-6,-122,601.115
7531,56,146,4291.55972222
7532,57,155,2877.66708333
7533,-4,-150,1267.85069444
7534,3,149,1049.50291667
7535,-38,-168,6.83694444444
7536,54,-54,617.58625
7537,-15,47,34.8458333333
7538,11,-36,610.123333333
7539,-15,51,1487.06611111
7540,69,33,1845.40375
7541,40,141,1627.17125
7542,-8,-110,93.1972222222
7543,-12,-128,1279.58055556
7544,-29,-123,50.0195833333
7545,-2,-137,181.676111111
7546,57,156,211.653472222
7547,-14,-115,850.009444444
7548,-5,55,755.132361111
7549,34,140,890.629722222
7550,25,-144,78.6448611111
7551,-45,176,194.334166667
7552,27,147,381.0825
7553,-9,165,1381.68527778
7554,-20,60,1697.45708333
7555,-24,152,4674.95513889
7556,-25,-113,42.7229166667
7557,-2,-138,149.435138889
7558,-2,49,288.613888889
7559,63,-12,1251.08902778
7560,-22,-75,210.842916667
7561,55,-155,912.171111111
7562,42,18,4389.21847222
7563,2,67,559.185833333
7564,-53,-69,141.224305556
7565,48,153,750.525972222
7566,26,163,426.723055556
7567,-26,60,284.947083333
7568,-3,67,482.876111111
7569,-10,41,514.150694444
7570,0,-150,106.26875
7571,-12,-104,626.631805556
7572,-88,115,68.5211111111
7573,25,-160,181.854166667
7574,3,-125,229.825694444
7575,-11,160,795.170277778
7576,-24,63,55.9452777778
7577,14,-117,108.297083333
7578,8,-106,71.5066666667
7579,-76,170,4.17819444444
7580,-6,60,627.42125
7581,-13,-113,993.475277778
7582,-49,174,31.9743055556
7583,-24,98,120.966944444
7584,36,23,2051.74916667
7585,-41,-159,21.9577777778
7586,-13,-158,317.4825
7587,-22,-37,141.939722222
7588,-1,-10,27.8736111111
7589,-27,-8,97.3166666667
7590,-31,-17,20.78
7591,8,156,679.380416667
7592,-2,-23,536.176944444
7593,17,135,137.174027778
7594,40,-19,851.849027778
7595,10,-21,450.437361111
7596,35,35,286.822916667
7597,-3,87,76.76
7598,-4,-144,117.341805556
7599,5,-16,87.83625
7600,-18,-92,490.089027778
7601,14,-157,239.411111111
7602,13,-160,527.735555556
7603,1,86,126.053194444
7604,-25,94,182.712083333
7605,0,49,343.764861111
7606,-7,172,1511.12666667
7607,-16,-83,1344.23194444
7608,-15,-128,174.919166667
7609,-10,-109,109.732916667
7610,4,-105,59.2854166667
7611,-7,87,109.112361111
7612,-1,61,327.211388889
7613,13,-35,422.64125
7614,2,-85,241.336666667
7615,0,-17,226.546111111
7616,-46,-75,72.2206944444
7617,42,-29,427.133611111
7618,-48,-76,998.76875
7619,-31,32,8.78944444444
7620,45,-5,6310.12208333
7621,75,48,1570.67777778
7622,-3,-15,279.359722222
7623,7,-104,92.5994444444
7624,30,-141,103.831944444
7625,44,29,1078.38208333
7626,-27,162,359.043888889
7627,-38,110,760.575277778
7628,-31,35,807.819305556
7629,-38,61,254.953333333
7630,10,-67,11.1797222222
7631,11,-143,54.2925
7632,62,-17,7.12375
7633,-28,173,1232.45277778
7634,16,148,2.77513888889
7635,-50,65,113.383055556
7636,-36,-76,25.4593055556
7637,69,-22,5.75486111111
7638,-11,74,404.741805556
7639,-46,-52,6.36388888889
7640,-38,166,54.6629166667
7641,-20,-172,186.762222222
7642,-42,-82,32.9194444444
7643,48,148,15.4906944444
7644,23,-139,107.982083333
7645,-36,-177,83.2491666667
7646,-28,77,6.03069444444
7647,-8,88,157.773888889
7648,42,142,247.49875
7649,22,-149,126.662916667
7650,-28,-160,109.650694444
7651,-33,11,3.90486111111
7652,66,-6,406.808888889
7653,38,150,485.240138889
7654,-43,28,150.565694444
7655,-45,-9,86.2706944444
7656,45,-12,53.4015277778
7657,34,159,332.250416667
7658,-28,-159,339.176944444
7659,-43,4,355.132222222
7660,-55,-44,37.7791666667
7661,-7,-86,1866.29472222
7662,89,101,3.16805555556
7663,21,-110,55.9466666667
7664,20,-120,2.36722222222
7665,40,166,189.660416667
7666,-31,102,549.389722222
7667,71,-54,133.90375
7668,28,-139,49.1375
7669,9,-150,26.89875
7670,44,-127,743.117222222
7671,39,-177,16.1776388889
7672,-31,-115,278.732638889
7673,22,-119,10.0140277778
7674,14,-54,84.7904166667
7675,-32,96,1408.94569444
7676,20,173,20.2920833333
7677,-31,-116,290.826666667
7678,27,-135,67.00125
7679,4,84,40.3584722222
7680,-4,-97,1.8325
7681,44,-174,0.470833333333
7682,61,-12,1.61972222222
7683,70,5,367.207638889
7684,25,-147,38.1966666667
7685,-21,-159,162.875138889
7686,3,-30,53.1893055556
7687,58,143,336.225416667
7688,77,-72,34.9923611111
7689,8,97,136.071388889
7690,-17,-99,18.6205555556
7691,29,-118,22.9944444444
7692,60,-17,5.21847222222
7693,9,-166,3.26347222222
7694,72,68,13.1055555556
7695,-53,172,4.28930555556
7696,-27,-17,1.15930555556
7697,-24,66,41.1431944444
7698,-54,13,17.4575
7699,76,-69,3.57416666667
7700,-30,-102,334.586111111
7701,-22,69,55.6605555556
7702,59,-14,66.1843055556
7703,13,49,4.14152777778
7704,-15,56,4.72319444444
7705,-28,-25,67.0366666667
7706,-10,94,41.4444444444
7707,30,-119,1.00263888889
7708,51,147,35.8008333333
7709,9,-171,42.8822222222
7710,-24,-149,17.1116666667
7711,11,165,3.98
7712,24,170,7.14833333333
7713,34,-159,10.0418055556
7714,26,-25,8.95791666667
7715,-14,79,34.3620833333
7716,69,9,3.18527777778
7717,35,-151,13.2955555556
7718,13,119,1.76097222222
7719,-10,-176,2080.78361111
7720,-7,-169,2084.98666667
7721,-51,74,22.1369444444
7722,-13,13,7731.61166667
7723,64,-55,1320.64
7724,12,58,1419.65791667
7725,54,7,60663.2031944
7726,74,17,4774.12597222
7727,75,38,8119.24958333
7728,56,147,6439.46805556
7729,58,165,136.239166667
7730,-14,61,265.351944444
7731,-20,163,1274.45680556
7732,38,-14,1108.42
7733,37,11,24301.6865278
7734,76,43,9467.95208333
7735,28,163,459.075694444
7736,-3,169,1698.53944444
7737,-11,-124,1056.79083333
7738,37,-49,182.898194444
7739,41,13,52908.9719444
7740,9,-26,550.088194444
7741,32,122,13071.8
7742,-16,-115,362.674166667
7743,-8,165,1041.32388889
7744,48,-124,1489.07055556
7745,73,27,440.733333333
7746,-42,146,350.489027778
7747,41,8,6586.87166667
7748,-13,3,178.017222222
7749,-41,-60,6108.73347222
7750,-29,37,4717.27611111
7751,36,-77,113.128194444
7752,57,-4,7900.56930556
7753,54,-53,159.630833333
7754,-22,12,5941.89569444
7755,-7,54,926.529444444
7756,-51,-76,641.669166667
7757,-18,-150,534.94875
7758,-47,167,1932.45847222
7759,59,-152,776.942361111
7760,5,162,706.198333333
7761,-22,-106,82.9697222222
7762,4,-178,1458.74888889
7763,7,157,382.148333333
7764,37,-28,313.1225
7765,70,27,1305.68027778
7766,-5,-159,611.090138889
7767,4,179,1402.01736111
7768,-53,-65,1395.84930556
7769,-41,-59,2984.83902778
7770,-28,157,558.427361111
7771,51,-13,1919.89194444
7772,6,-26,434.433611111
7773,18,72,2145.42361111
7774,-8,-111,360.719583333
7775,-15,-129,292.464722222
7776,12,-174,1901.75805556
7777,4,-32,122.457222222
7778,32,174,147.036111111
7779,-28,159,404.914583333
7780,-20,157,991.901666667
7781,46,-47,2723.8125
7782,45,-57,1273.44708333
7783,-6,-13,167.588472222
7784,-13,177,753.184305556
7785,-23,-97,85.8720833333
7786,-6,177,1056.3525
